method_id,seed,fold,condition,repeat,pearson,rmse,mae
M3_E0,1,1,random,3,0.3422825357553817,4.97043071526007,4.557733383731701
M3_E0,1,1,random,4,0.32687796249418855,4.828570935480505,4.34397704581002
M3_E0,1,1,random,5,0.2238112186279674,4.563477325728749,3.6924669302039455
M3_E0,1,1,random,6,0.22969157051008388,4.568420844313325,3.5888263953956994
M3_E0,1,1,random,7,0.311957962242261,4.744659360722287,4.2112046339303735
M3_E0,1,1,random,8,0.3540701828973553,4.658864619679908,4.113350057878205
M3_E0,1,1,random,9,0.2609863796588141,4.74629507806993,4.182097357879969
M3_E0,1,1,random,10,0.35902786683896737,4.571149301607797,3.282135598204953
M3_E0,1,1,random,11,0.21997892370873168,4.590188736204924,3.8253260107518523
M3_E0,1,1,random,12,0.3166766035297514,4.946924154990658,4.522832582838028
M3_E0,1,1,random,13,0.3581780588947831,4.496207850500724,3.470549649721492
M3_E0,1,1,random,14,0.24296416895968836,4.9511236073884115,4.490549051414553
M3_E0,1,1,random,15,0.26260985812728777,5.402049738906433,5.020805891960017
M3_E0,1,1,random,16,0.3019958960721161,4.519180319164578,3.5573622152151274
M3_E0,1,1,random,17,0.3395855250098351,4.546517451321624,3.7340586263569753
M3_E0,1,1,random,18,0.33026149138913397,4.792414513282754,4.324143199154699
M3_E0,1,1,random,19,0.24655560315630137,4.666811513488286,4.018269940188407
M3_E0,1,1,top,-1,0.366325578631312,5.520381264267977,5.1555454137110175
M3_E0,1,1,bottom,-1,0.3030933339558084,4.757083542365567,4.214813768454742
M3_E0,1,1,prior_true_top,-1,0.33688546230400424,4.6335390218666435,3.9850916571189057
M3_E0,1,1,prior_random_top,-1,0.24370166103961063,4.698620639121126,4.078137695349121
M3_E0,1,2,random,0,0.2977063678226394,4.706543180420372,3.9256590773399225
M3_E0,1,2,random,1,0.29331648285336664,4.780714693308245,4.103093176399036
M3_E0,1,2,random,2,0.2770195940082294,4.710517922159439,3.936705747535428
M3_E0,1,2,random,3,0.29964800443750067,4.728328680427999,4.028700876653907
M3_E0,1,2,random,4,0.24534568189252684,5.474824639505699,4.110797697022493
M3_E0,1,2,random,5,0.319338351261899,5.529135755049227,4.824850551074521
M3_E0,1,2,random,6,0.18682421176696684,4.844016217845713,4.156999166180117
M3_E0,1,2,random,7,0.20924452509684205,4.771452596048096,4.04405003522285
M3_E0,1,2,random,8,0.20993247921448505,5.314401854133548,4.0561062691559515
M3_E0,1,2,random,9,0.32552189880122684,4.768906025198705,3.910661580438946
M3_E0,1,2,random,10,0.3110269099019938,5.400693367886782,4.703968129076689
