target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,4,2,A2_fc_laplacian,matched,retuned_base,330,82,25ca02733c52e57b,9902906f74d11c9d,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed04_fold02.npz,0.1493955814071063,0.22275314299561913,0.05263157894736842,0.20916705364095473,10.680931366360662,8.847451426433224
working_memory,4,2,A3_msancr,matched,retuned_base,330,82,25ca02733c52e57b,20d04e957d51092c,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed04_fold02.npz,0.6099190581646616,0.7781107156008441,0.05263157894736842,0.18547139417295427,10.830255185857649,9.065270504009597
working_memory,4,2,A4_iso_same_solver,uniform,retuned_base,330,82,25ca02733c52e57b,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed04_fold02.npz,0.12977348845723813,0.1938900598094326,0.05263157894736842,0.14729053687641558,10.907244774484012,9.07087759862835
working_memory,4,2,A4_modality_ridge,none,retuned_base,330,82,25ca02733c52e57b,2910bb8c65053494,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed04_fold02.npz,0.17175965518115152,0.2415258800272852,0.05263157894736842,0.20922392297927062,10.681211377963223,8.847158217052497
working_memory,4,3,A2_fc_laplacian,matched,retuned_base,330,82,8ea676bec9c7719d,d78e2b2676405f70,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed04_fold03.npz,-0.2795018376998974,-0.04843212279276133,0.0,0.2381342645722441,12.124324401700115,9.86182112386597
working_memory,4,3,A3_msancr,matched,retuned_base,330,82,8ea676bec9c7719d,739e9705164c8624,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed04_fold03.npz,0.5396500486966078,0.6924716435108955,0.0,0.21889224805813007,12.370662878074723,9.945884152731056
working_memory,4,3,A4_iso_same_solver,uniform,retuned_base,330,82,8ea676bec9c7719d,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed04_fold03.npz,0.15076706192045042,0.20032203036618376,0.05263157894736842,0.27220268090907257,11.794148009851574,9.534106342603877
working_memory,4,3,A4_modality_ridge,none,retuned_base,330,82,8ea676bec9c7719d,238f293a983fbc70,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed04_fold03.npz,0.1363430849791557,0.1837073887186908,0.1111111111111111,0.23058285255762048,12.184716490903359,9.95708415176145
working_memory,4,4,A2_fc_laplacian,matched,retuned_base,330,82,d5acd8111b19d4c5,331fd09576665913,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed04_fold04.npz,-0.4534717857058272,-0.1110861326359467,0.0,0.45370447908527745,10.499298397553197,8.667771415636098
working_memory,4,4,A3_msancr,matched,retuned_base,330,82,d5acd8111b19d4c5,74e6e0f868ce79e7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed04_fold04.npz,0.5068827853697919,0.6491904827848146,0.05263157894736842,0.41688529636701877,10.83825805761437,8.981271049151962
working_memory,4,4,A4_iso_same_solver,uniform,retuned_base,330,82,d5acd8111b19d4c5,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed04_fold04.npz,0.19060828486122644,0.1888583507853713,0.1111111111111111,0.38915812082222695,10.950959940937015,9.048250602460923
working_memory,4,4,A4_modality_ridge,none,retuned_base,330,82,d5acd8111b19d4c5,4ae14dcae3d7e452,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed04_fold04.npz,0.1213251664746236,0.10463877458982533,0.1111111111111111,0.4423660716082824,10.589687815807613,8.668889088765496
working_memory,5,0,A2_fc_laplacian,matched,retuned_base,329,83,3518de806d649629,9d3a1f29328a08e9,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed05_fold00.npz,-0.43101983684105777,-0.06589307635561628,0.0,0.28413475851840414,11.660536090679168,8.953278954009162
working_memory,5,0,A3_msancr,matched,retuned_base,329,83,3518de806d649629,20bfb209414bc918,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed05_fold00.npz,0.2671938370341118,0.49368836208173356,0.0,0.29093132024201385,11.828596291973765,8.895624570631014
working_memory,5,0,A4_iso_same_solver,uniform,retuned_base,329,83,3518de806d649629,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed05_fold00.npz,0.12532264151791536,0.13492135367041447,0.1111111111111111,0.0765491375282287,12.815069718250722,10.002253684062374
working_memory,5,0,A4_modality_ridge,none,retuned_base,329,83,3518de806d649629,238f293a983fbc70,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed05_fold00.npz,0.12766572482379332,0.16596946034717194,0.1111111111111111,0.26506115613752657,11.841845369447546,9.080203682468953
working_memory,5,1,A2_fc_laplacian,matched,retuned_base,329,83,d24ec3d5ae39a526,1e147b58269cfcf9,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed05_fold01.npz,-0.1817075015533509,-0.13534450962809547,0.0,0.3197082112623903,11.56026993841276,9.426075258543975
working_memory,5,1,A3_msancr,matched,retuned_base,329,83,d24ec3d5ae39a526,2c2fc86f8acc4955,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed05_fold01.npz,0.8518147541553825,0.8603453056676319,0.25,0.39761870027545776,11.231547817239653,9.105768977660029
working_memory,5,1,A4_iso_same_solver,uniform,retuned_base,329,83,d24ec3d5ae39a526,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed05_fold01.npz,0.08352991790343936,0.1331171705417564,0.05263157894736842,0.27878645202405933,11.624962600741974,9.499024758526028
working_memory,5,1,A4_modality_ridge,none,retuned_base,329,83,d24ec3d5ae39a526,2910bb8c65053494,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed05_fold01.npz,0.10763596185961949,0.1514859859774542,0.05263157894736842,0.3619239440893405,11.437883087765888,9.310099745586518
working_memory,5,2,A2_fc_laplacian,matched,retuned_base,330,82,87723b7a337b8f11,60384e39417b2449,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed05_fold02.npz,-0.23282891454546106,-0.052848332242013914,0.0,0.08864740284471778,11.876844596338932,9.279308573089647
working_memory,5,2,A3_msancr,matched,retuned_base,330,82,87723b7a337b8f11,08f36c88c7bbe2b6,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed05_fold02.npz,0.0951904726481205,0.3858259084688475,0.0,0.08434680324048725,11.894494739426774,9.228667661144039
working_memory,5,2,A4_iso_same_solver,uniform,retuned_base,330,82,87723b7a337b8f11,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed05_fold02.npz,0.1647963998379558,0.19441323444802006,0.05263157894736842,0.06491914939377658,11.73348395863613,9.192432565725738
working_memory,5,2,A4_modality_ridge,none,retuned_base,330,82,87723b7a337b8f11,4ae14dcae3d7e452,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed05_fold02.npz,0.18078636260283873,0.1756558849057242,0.1111111111111111,0.08723555400399968,11.993559284620487,9.338503179784444
working_memory,5,3,A2_fc_laplacian,matched,retuned_base,330,82,23d35fbaa09490ff,60384e39417b2449,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed05_fold03.npz,-0.2757288875175593,-0.14815074765645944,0.05263157894736842,0.3507807341682299,11.065336652879909,9.058796983320446
working_memory,5,3,A3_msancr,matched,retuned_base,330,82,23d35fbaa09490ff,3e40644f6f1148ce,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed05_fold03.npz,0.6406842131577131,0.7797841050698553,0.1111111111111111,0.3292978621916902,10.883230894571295,9.067083078897884
working_memory,5,3,A4_iso_same_solver,uniform,retuned_base,330,82,23d35fbaa09490ff,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed05_fold03.npz,0.15972402754380727,0.1344212602658824,0.1111111111111111,0.21070159739700525,11.404195666821666,9.414828509938637
working_memory,5,3,A4_modality_ridge,none,retuned_base,330,82,23d35fbaa09490ff,4ae14dcae3d7e452,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed05_fold03.npz,0.10014351444033641,0.06001120854385041,0.05263157894736842,0.3496446801835055,11.118552968949816,9.084335535522413
working_memory,5,4,A2_fc_laplacian,matched,retuned_base,330,82,75a5be840351513a,8d1b79d753c015de,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed05_fold04.npz,-0.5746652760508986,-0.15631765763970268,0.0,0.18560159115347674,12.352523858467134,10.095592860697737
working_memory,5,4,A3_msancr,matched,retuned_base,330,82,75a5be840351513a,4453d5cdcd8490c8,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed05_fold04.npz,0.18145658851180954,0.47658516764673625,0.0,0.1807358894572776,11.751637425469994,9.731351228096772
working_memory,5,4,A4_iso_same_solver,uniform,retuned_base,330,82,75a5be840351513a,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed05_fold04.npz,0.12252814058913811,0.13916830073659467,0.05263157894736842,0.25424151842331894,10.91142670680221,9.109813183392939
working_memory,5,4,A4_modality_ridge,none,retuned_base,330,82,75a5be840351513a,238f293a983fbc70,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed05_fold04.npz,0.06489864300733669,0.10348086601471643,0.05263157894736842,0.22037485353184316,11.40192168115213,9.452665868489316
working_memory,6,0,A2_fc_laplacian,matched,retuned_base,329,83,a8ac386c13b642a3,51f31676134369d3,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed06_fold00.npz,0.02919386357866846,0.08890891358111992,0.05263157894736842,0.1257178733463925,11.760408951211536,9.850041591362057
working_memory,6,0,A3_msancr,matched,retuned_base,329,83,a8ac386c13b642a3,251b27fbacf95d2e,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed06_fold00.npz,0.5461171768655175,0.6548877007241379,0.1111111111111111,0.18123653726871647,11.594430814657402,9.704788570145796
working_memory,6,0,A4_iso_same_solver,uniform,retuned_base,329,83,a8ac386c13b642a3,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed06_fold00.npz,0.04847962626024263,0.10902036218799492,0.05263157894736842,0.1259995465370726,11.759964008630979,9.849094935481729
working_memory,6,0,A4_modality_ridge,none,retuned_base,329,83,a8ac386c13b642a3,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed06_fold00.npz,0.04847962626024263,0.10902036218799492,0.05263157894736842,0.1259995465370726,11.759964008630979,9.849094935481729
working_memory,6,1,A2_fc_laplacian,matched,retuned_base,329,83,400c65521fb6972e,b4ca70edddaeb0a2,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed06_fold01.npz,-0.6107813961174808,-0.21224733462810275,0.0,0.17589119756825355,12.403537972130161,9.915866601207187
working_memory,6,1,A3_msancr,matched,retuned_base,329,83,400c65521fb6972e,116de40abfd8821d,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed06_fold01.npz,-0.1565683102225789,0.3582092119216487,0.0,0.1926786073983739,12.414172125942349,9.916864165351832
working_memory,6,1,A4_iso_same_solver,uniform,retuned_base,329,83,400c65521fb6972e,55ec9fcfbaf1e340,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed06_fold01.npz,0.19396198578025686,0.22223381522937427,0.05263157894736842,0.3016657765081191,10.088607736660181,8.005181728138899
working_memory,6,1,A4_modality_ridge,none,retuned_base,329,83,400c65521fb6972e,6c1fa9d3cea554b0,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed06_fold01.npz,-0.09805807960575932,-0.049582337623185126,0.0,0.16002594244311188,12.495154572352646,10.078596915006392
working_memory,6,2,A2_fc_laplacian,matched,retuned_base,330,82,73597a5428c938a3,140031a8733bbbbe,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed06_fold02.npz,-0.22644487696686577,-0.07059780123056043,0.05263157894736842,0.04537381411938486,12.673781619610406,10.636672258662085
working_memory,6,2,A3_msancr,matched,retuned_base,330,82,73597a5428c938a3,ebff06345c98de3e,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed06_fold02.npz,0.27267161111414745,0.4853983521835285,0.0,0.04157065687819693,12.760814345675957,10.686134884422923
working_memory,6,2,A4_iso_same_solver,uniform,retuned_base,330,82,73597a5428c938a3,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed06_fold02.npz,0.09846470323558432,0.12704680598520537,0.05263157894736842,0.04514670295182456,12.699926681417558,10.677205793659176
working_memory,6,2,A4_modality_ridge,none,retuned_base,330,82,73597a5428c938a3,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed06_fold02.npz,0.09846470323558432,0.12704680598520537,0.05263157894736842,0.04514670295182456,12.699926681417558,10.677205793659176
working_memory,6,3,A2_fc_laplacian,matched,retuned_base,330,82,4f4e9a58c3dacd85,af0972da106a46f1,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed06_fold03.npz,-0.4344384001260564,-0.12854323932645909,0.0,0.3336341535975206,10.381400315128333,7.964185425496991
working_memory,6,3,A3_msancr,matched,retuned_base,330,82,4f4e9a58c3dacd85,b921f31ebf0fc89e,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed06_fold03.npz,0.016021312427673934,0.3711154686309191,0.0,0.33723098194266665,10.38317897744015,7.929094882782594
working_memory,6,3,A4_iso_same_solver,uniform,retuned_base,330,82,4f4e9a58c3dacd85,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed06_fold03.npz,0.15279275982475093,0.1402992812053057,0.05263157894736842,0.252266095557635,10.367469946833005,7.688468744910566
working_memory,6,3,A4_modality_ridge,none,retuned_base,330,82,4f4e9a58c3dacd85,238f293a983fbc70,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed06_fold03.npz,0.1077679098381038,0.09011683149668204,0.1111111111111111,0.3307532407884377,10.444274736653108,8.0277522566074
working_memory,6,4,A2_fc_laplacian,matched,retuned_base,330,82,db7d3c5097cd3495,97f3057a1a2b2df9,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed06_fold04.npz,-0.2727924523801937,-0.02723585618528596,0.05263157894736842,0.37480997455701215,11.721340143460871,9.645851736430256
working_memory,6,4,A3_msancr,matched,retuned_base,330,82,db7d3c5097cd3495,7dc25f4d0efeb6d7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed06_fold04.npz,0.49078312548384995,0.6301753927955678,0.05263157894736842,0.4085163500423119,11.571815510499347,9.494479626544017
working_memory,6,4,A4_iso_same_solver,uniform,retuned_base,330,82,db7d3c5097cd3495,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed06_fold04.npz,0.1610507209973633,0.20401118094269352,0.1111111111111111,0.3868864270300256,11.672412578010992,9.605280645729783
working_memory,6,4,A4_modality_ridge,none,retuned_base,330,82,db7d3c5097cd3495,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed06_fold04.npz,0.1610507209973633,0.20401118094269352,0.1111111111111111,0.3868864270300256,11.672412578010992,9.605280645729783
working_memory,7,0,A2_fc_laplacian,matched,retuned_base,329,83,9de99d73ae4c3321,137fe635463942c7,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed07_fold00.npz,0.17160657436224325,0.21903706431271144,0.1111111111111111,0.22788452987146127,11.672942668593302,9.04126328374051
working_memory,7,0,A3_msancr,matched,retuned_base,329,83,9de99d73ae4c3321,1a82a031d31182de,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed07_fold00.npz,0.676833734673001,0.7858006134136106,0.17647058823529413,0.24830002307941698,11.598156053525862,8.916105216227852
working_memory,7,0,A4_iso_same_solver,uniform,retuned_base,329,83,9de99d73ae4c3321,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed07_fold00.npz,0.1570385379368635,0.20220315094169292,0.1111111111111111,0.3029214237474087,11.419964225255317,8.833206025705048
working_memory,7,0,A4_modality_ridge,none,retuned_base,329,83,9de99d73ae4c3321,b2f4abb37e0bbf25,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed07_fold00.npz,0.19512078014511297,0.23607101504554281,0.1111111111111111,0.2277900398774633,11.673029909825358,9.040823475987755
working_memory,7,1,A2_fc_laplacian,matched,retuned_base,329,83,fe10993a0ac07902,d2b651883bdf1efa,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed07_fold01.npz,-0.5077377164675096,-0.17183978754191015,0.0,0.26099540478363115,11.353069785850943,9.455118436478179
working_memory,7,1,A3_msancr,matched,retuned_base,329,83,fe10993a0ac07902,c1770963cb594ee2,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed07_fold01.npz,-0.3915505322980945,-0.008493894132360368,0.0,0.25962498913753235,11.3513280220838,9.448252665446365
working_memory,7,1,A4_iso_same_solver,uniform,retuned_base,329,83,fe10993a0ac07902,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed07_fold01.npz,0.1034522838890208,0.11392512442475193,0.05263157894736842,0.1598131157595682,11.167597593988939,9.347340783627754
working_memory,7,1,A4_modality_ridge,none,retuned_base,329,83,fe10993a0ac07902,c44c4f59927e2960,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed07_fold01.npz,0.003165840048866511,0.06001505541619297,0.0,0.2470070526978601,11.51107401066632,9.628641664678796
working_memory,7,2,A2_fc_laplacian,matched,retuned_base,330,82,5cdd739fdebc1807,60384e39417b2449,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed07_fold02.npz,-0.30093194214083185,-0.10051108056626434,0.0,0.16089557642813335,12.264835648413714,9.695650640472495
working_memory,7,2,A3_msancr,matched,retuned_base,330,82,5cdd739fdebc1807,29429b29e8812ad7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed07_fold02.npz,0.6841852587860155,0.8469235680644591,0.0,0.14270367331730194,12.876426989984104,9.953584519345577
working_memory,7,2,A4_iso_same_solver,uniform,retuned_base,330,82,5cdd739fdebc1807,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed07_fold02.npz,0.14275169479609778,0.17190133749939102,0.05263157894736842,0.17093152065281358,11.628451200188598,9.426780463489816
working_memory,7,2,A4_modality_ridge,none,retuned_base,330,82,5cdd739fdebc1807,4ae14dcae3d7e452,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed07_fold02.npz,0.08490163499667333,0.1281046958794079,0.05263157894736842,0.1580927475094451,12.318787213831081,9.743687260478652
working_memory,7,3,A2_fc_laplacian,matched,retuned_base,330,82,537f39e595802020,763a1cd3d6d634c5,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed07_fold03.npz,0.17584919552831163,0.218333086674024,0.05263157894736842,0.11625842039394513,11.833093090704413,9.827464534405053
working_memory,7,3,A3_msancr,matched,retuned_base,330,82,537f39e595802020,59fb0cddf1770a62,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed07_fold03.npz,0.5281218009112413,0.7512018435646752,0.0,0.26657782342073866,11.430791697468452,9.609753925353541
working_memory,7,3,A4_iso_same_solver,uniform,retuned_base,330,82,537f39e595802020,b2dc5dcbabcda78f,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed07_fold03.npz,0.07573519830423187,0.10631985780352166,0.05263157894736842,0.24857708135637047,11.835996266325388,9.777002462683795
working_memory,7,3,A4_modality_ridge,none,retuned_base,330,82,537f39e595802020,d9a73baa4c8f0a6e,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed07_fold03.npz,0.17603167442019052,0.218333086674024,0.05263157894736842,0.11625869248354746,11.833092392526215,9.827463987978762
working_memory,7,4,A2_fc_laplacian,matched,retuned_base,330,82,88297f629a83675c,d2b651883bdf1efa,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed07_fold04.npz,-0.4272729237602641,-0.13293636754165636,0.0,0.25300528099053543,12.030563281579015,9.769455420057517
working_memory,7,4,A3_msancr,matched,retuned_base,330,82,88297f629a83675c,a02a359bd63aa3b0,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed07_fold04.npz,0.10407656398661855,0.38083266816821176,0.05263157894736842,0.2558833947343737,12.127398226803054,9.840784867238158
working_memory,7,4,A4_iso_same_solver,uniform,retuned_base,330,82,88297f629a83675c,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed07_fold04.npz,0.14109212948104088,0.1273930244960353,0.05263157894736842,0.22538006875918115,11.426839584048196,9.484246573403826
working_memory,7,4,A4_modality_ridge,none,retuned_base,330,82,88297f629a83675c,c44c4f59927e2960,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed07_fold04.npz,0.05822564644964211,0.08685468375019582,0.1111111111111111,0.24070148560308063,12.168927044342103,9.869713550531829
working_memory,8,0,A2_fc_laplacian,matched,retuned_base,329,83,7c858e91a0bcf747,51f31676134369d3,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed08_fold00.npz,0.08512276407149866,0.12931646066731253,0.05263157894736842,0.19780562751981126,11.305008068128044,9.120462929000038
working_memory,8,0,A3_msancr,matched,retuned_base,329,83,7c858e91a0bcf747,83a6217c32cf7716,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed08_fold00.npz,0.5270899141618466,0.6414851974826778,0.1111111111111111,0.241960454014164,11.211039576534361,9.073661849675403
working_memory,8,0,A4_iso_same_solver,uniform,retuned_base,329,83,7c858e91a0bcf747,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed08_fold00.npz,0.10453295786630884,0.14720057018784846,0.05263157894736842,0.19802210611505444,11.304350808821356,9.11948693865552
working_memory,8,0,A4_modality_ridge,none,retuned_base,329,83,7c858e91a0bcf747,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed08_fold00.npz,0.10453295786630884,0.14720057018784846,0.05263157894736842,0.19802210611505444,11.304350808821356,9.11948693865552
working_memory,8,1,A2_fc_laplacian,matched,retuned_base,329,83,f54381370e39d073,1e147b58269cfcf9,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed08_fold01.npz,-0.06807979359649495,-0.05342151622105454,0.05263157894736842,0.2769329126574245,11.451001695778412,9.60289023169126
working_memory,8,1,A3_msancr,matched,retuned_base,329,83,f54381370e39d073,b85be2d94fbda389,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed08_fold01.npz,0.2807916119192903,0.3558472323033202,0.05263157894736842,0.2773383874957298,11.45206250972993,9.600501320897466
working_memory,8,1,A4_iso_same_solver,uniform,retuned_base,329,83,f54381370e39d073,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed08_fold01.npz,0.13984857582206184,0.11221711310465772,0.05263157894736842,0.3162854893981289,10.796877858053438,8.920200430491667
working_memory,8,1,A4_modality_ridge,none,retuned_base,329,83,f54381370e39d073,6c1fa9d3cea554b0,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed08_fold01.npz,-0.004223260601803301,-0.010059571175780055,0.05263157894736842,0.2364263628940854,12.708443061221665,10.517571025729609
working_memory,8,2,A2_fc_laplacian,matched,retuned_base,330,82,8ad729498fbe6a9d,f607957ecc277429,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed08_fold02.npz,0.19054550562687175,0.2824027455392695,0.05263157894736842,0.2507431683618679,10.938570888774112,9.143553254726159
working_memory,8,2,A3_msancr,matched,retuned_base,330,82,8ad729498fbe6a9d,e97f642361df60ad,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed08_fold02.npz,0.8721082148273853,0.9278848433858615,0.3333333333333333,0.4242842797539973,10.164895514893036,8.161368492266416
working_memory,8,2,A4_iso_same_solver,uniform,retuned_base,330,82,8ad729498fbe6a9d,55ec9fcfbaf1e340,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed08_fold02.npz,0.19239890870707568,0.282587395411712,0.05263157894736842,0.2507808863876515,10.93849873604858,9.143488265645814
working_memory,8,2,A4_modality_ridge,none,retuned_base,330,82,8ad729498fbe6a9d,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed08_fold02.npz,0.19192425379925196,0.22698854944477168,0.05263157894736842,0.38132017331422463,10.406124491804842,8.528728162341308
working_memory,8,3,A2_fc_laplacian,matched,retuned_base,330,82,cf0e3fbcee8b8e66,66b626a8c857ed8e,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed08_fold03.npz,-0.5223743353572199,-0.1108322390613381,0.0,0.2923741865812986,11.159498793646682,9.337562090559304
working_memory,8,3,A3_msancr,matched,retuned_base,330,82,cf0e3fbcee8b8e66,3a603ff24793398e,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed08_fold03.npz,-0.08356816403019232,0.3492767743422371,0.0,0.3130915560557912,11.056766201250765,9.19814951069614
working_memory,8,3,A4_iso_same_solver,uniform,retuned_base,330,82,cf0e3fbcee8b8e66,1a9d8a819b9f2772,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed08_fold03.npz,0.14719497322990094,0.1588027371729929,0.05263157894736842,0.34856565559691255,10.775151056455039,8.678344647682229
working_memory,8,3,A4_modality_ridge,none,retuned_base,330,82,cf0e3fbcee8b8e66,661f1b3c306416df,outputs/iclr/msancr_final_10x5/coefficients/A4_modality_ridge__none/seed08_fold03.npz,0.04117194235220577,0.08307320823746472,0.1111111111111111,0.3100825224419066,11.123808090369431,9.264892420385182
working_memory,8,4,A2_fc_laplacian,matched,retuned_base,330,82,9e1e8364d238bd87,8d1b79d753c015de,outputs/iclr/msancr_final_10x5/coefficients/A2_fc_laplacian__matched/seed08_fold04.npz,-0.5919554439885512,-0.19169734257417653,0.0,0.287145764603811,12.090096340916292,9.757318777028923
working_memory,8,4,A3_msancr,matched,retuned_base,330,82,9e1e8364d238bd87,fb2f870091514d2a,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__matched/seed08_fold04.npz,-0.19014121968261988,0.31419329857813993,0.0,0.2922465597705075,12.125940876474555,9.765941729392145
working_memory,8,4,A4_iso_same_solver,uniform,retuned_base,330,82,9e1e8364d238bd87,c65f6b667fe32338,outputs/iclr/msancr_final_10x5/coefficients/A4_iso_same_solver__uniform/seed08_fold04.npz,0.10100486423535193,0.14563104627208623,0.05263157894736842,0.22945178910318853,11.571700421420548,9.386425714716749
