target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,1,4,A4_iso_same_solver,uniform,retuned_base,330,82,d46f3f6926276995,1a9d8a819b9f2772,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed01_fold04.npz,0.1656540315565717,0.18657330861389393,0.1111111111111111,0.31010685627047596,10.30886295711362,8.234114336560607
working_memory,1,4,A4_modality_ridge,none,retuned_base,330,82,d46f3f6926276995,4ae14dcae3d7e452,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed01_fold04.npz,0.11904205869362448,0.1660387040493379,0.1111111111111111,0.3193674805469713,10.547461592151068,7.998205877104745
working_memory,2,0,A2_fc_laplacian,matched,retuned_base,329,83,a26c3f775a4bf796,f29960e901003e52,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed02_fold00.npz,-0.5343336304282102,-0.2319048522985563,0.0,0.3724202005360998,12.079602937474137,9.913330771542576
working_memory,2,0,A3_msancr,matched,retuned_base,329,83,a26c3f775a4bf796,87396d90de72fc06,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed02_fold00.npz,-0.27055444429876796,0.12655825319770095,0.0,0.37633766817617553,12.043224033581014,9.872167017417832
working_memory,2,0,A4_iso_same_solver,uniform,retuned_base,329,83,a26c3f775a4bf796,c65f6b667fe32338,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed02_fold00.npz,0.09906488239910798,0.06493135826997765,0.1111111111111111,0.3347788122285997,11.863549793560267,9.713097198939261
working_memory,2,0,A4_modality_ridge,none,retuned_base,329,83,a26c3f775a4bf796,c44c4f59927e2960,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed02_fold00.npz,0.018370926771414088,0.0028389917888052315,0.05263157894736842,0.36234741941949955,12.182878448261448,9.927831441805903
working_memory,2,1,A2_fc_laplacian,matched,retuned_base,329,83,1ad80dbf1d2cbf53,314e5f999a0e44bb,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed02_fold01.npz,-0.4936463197354772,-0.1820840085901328,0.0,0.3960937824783222,10.229108283775012,8.416977636602784
working_memory,2,1,A3_msancr,matched,retuned_base,329,83,1ad80dbf1d2cbf53,55fb694ff760fd97,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed02_fold01.npz,0.2584190699127841,0.49730057521139226,0.0,0.4184149250493215,10.234585589328898,8.194947162333216
working_memory,2,1,A4_iso_same_solver,uniform,retuned_base,329,83,1ad80dbf1d2cbf53,c65f6b667fe32338,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed02_fold01.npz,0.033142447161396416,-0.022954287268022785,0.05263157894736842,0.33685193900513477,10.561172635123732,8.885039151199255
working_memory,2,1,A4_modality_ridge,none,retuned_base,329,83,1ad80dbf1d2cbf53,4ae14dcae3d7e452,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed02_fold01.npz,0.029383067099877508,0.023731355481218797,0.05263157894736842,0.40757879020341903,10.194616191587354,8.337407443833838
