seed,outer_fold,inner_fold,stage,model_id,prior_type,candidate_id,cache_key,lambda_fc,lambda_sc,lambda_l,gamma,lifting,n_inner_train,n_inner_val,inner_train_indices_hash,inner_val_indices_hash,scaler_fc_mean_hash,scaler_sc_mean_hash,pearson,rmse,mae
0,0,0,B,A3_msancr,matched,401033efe34b1e4a,matched|g=2|lift=mean,0.01,1.0,0.1,2.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2351041559548601,14.190837363624116,11.48845760377516
0,0,1,B,A3_msancr,matched,401033efe34b1e4a,matched|g=2|lift=mean,0.01,1.0,0.1,2.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2169865905255957,13.592230670655706,10.906366782647936
0,0,2,B,A3_msancr,matched,401033efe34b1e4a,matched|g=2|lift=mean,0.01,1.0,0.1,2.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2865591664452124,12.090721228728224,9.671864402148016
0,0,0,B,A3_msancr,matched,4e683dbdb80a8185,matched|g=1|lift=mean,0.01,1.0,0.1,1.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2562054854826862,13.455586960019447,10.969998235213144
0,0,1,B,A3_msancr,matched,4e683dbdb80a8185,matched|g=1|lift=mean,0.01,1.0,0.1,1.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2612081367398345,12.901595779818155,10.353877388305136
0,0,2,B,A3_msancr,matched,4e683dbdb80a8185,matched|g=1|lift=mean,0.01,1.0,0.1,1.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3033258462016818,11.47235430545446,9.298585269882135
0,0,0,B,A3_msancr,matched,5afde54e07e869ed,matched|g=0.5|lift=prod,0.01,1.0,0.1,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2489017585620238,13.423598567056963,11.050122368749149
0,0,1,B,A3_msancr,matched,5afde54e07e869ed,matched|g=0.5|lift=prod,0.01,1.0,0.1,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2631722974027211,12.871191412490502,10.246100527298946
0,0,2,B,A3_msancr,matched,5afde54e07e869ed,matched|g=0.5|lift=prod,0.01,1.0,0.1,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3219629640061014,11.35414340774556,9.204495912454494
0,0,0,B,A3_msancr,matched,5fdda391ab107fef,matched|g=1|lift=mean,0.01,1.0,1.0,1.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2550717359779165,13.476813671618611,10.980058737191548
0,0,1,B,A3_msancr,matched,5fdda391ab107fef,matched|g=1|lift=mean,0.01,1.0,1.0,1.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.240941990422613,12.981819843625138,10.454948223488412
0,0,2,B,A3_msancr,matched,5fdda391ab107fef,matched|g=1|lift=mean,0.01,1.0,1.0,1.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3024133902051866,11.52968964571403,9.337737018754517
0,0,0,B,A3_msancr,matched,5fff395dc78cab77,matched|g=2|lift=mean,0.01,1.0,2.0,2.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2357224958571404,14.18882241375279,11.494645250628954
0,0,1,B,A3_msancr,matched,5fff395dc78cab77,matched|g=2|lift=mean,0.01,1.0,2.0,2.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2107086623893604,13.6313490440071,10.92828511129577
0,0,2,B,A3_msancr,matched,5fff395dc78cab77,matched|g=2|lift=mean,0.01,1.0,2.0,2.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2862029052571006,12.113077272831225,9.68779851682753
0,0,0,B,A3_msancr,matched,60a3c3b8c4054fd1,matched|g=0.5|lift=prod,0.01,1.0,5.0,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.249124642467151,13.43080551894286,11.052739091898856
