experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_module_pearson,alignment_module_spearman,alignment_module_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E4,module_true,module,true_working_memory,2,0,seed02_fold00,279,50,83,33,4.610490798950195,59.32657265663147,16.82078853046595,4.928535674452275,False,0.21565915644168854,4.776092529296875,3.7627155780792236,0.9978870749473572,1.0,1.0,0.44976484775543213,0.4322512637134752,0.42857142857142855,0.9978870749473572,1.0,1.0,0.46933019161224365,0.4322512637134752,0.42857142857142855
E4,module_true,module,true_working_memory,2,1,seed02_fold01,279,50,83,26,4.595959663391113,53.39483022689819,16.85663082437276,4.911498188445885,False,0.18850001692771912,4.9310479164123535,4.20001745223999,0.9932323098182678,0.9285714285714287,1.0,0.7004543542861938,0.6586571773207494,0.42857142857142855,0.9932323098182678,0.9285714285714287,1.0,0.7160542011260986,0.6586571773207494,0.42857142857142855
E4,module_true,module,true_working_memory,2,2,seed02_fold02,280,50,82,16,4.563647747039795,40.92144203186035,16.985714285714284,4.787611564214031,False,0.06432483345270157,5.5437774658203125,4.700563907623291,0.9871622920036316,0.9761904761904763,1.0,0.6993304491043091,0.65870212390115,0.42857142857142855,0.9871622920036316,0.9761904761904763,1.0,0.7116625905036926,0.65870212390115,0.42857142857142855
E4,module_true,module,true_working_memory,2,3,seed02_fold03,280,50,82,25,4.547606945037842,48.679800510406494,16.760714285714286,4.9774376142832395,False,0.10786142945289612,4.773908615112305,3.9406301975250244,0.9636157155036926,0.9047619047619048,1.0,0.5776141285896301,0.5435240145921268,0.42857142857142855,0.9636157155036926,0.9047619047619048,1.0,0.5984986424446106,0.5435240145921268,0.42857142857142855
E4,module_true,module,true_working_memory,2,4,seed02_fold04,280,50,82,2,4.931203842163086,32.58106207847595,16.892857142857142,4.926164008306533,False,-0.11604201793670654,4.775390625,3.9851725101470947,0.8077641725540161,0.6904761904761906,1.0,0.5714889168739319,0.5717854255351855,0.17647058823529413,0.8077641725540161,0.6904761904761906,1.0,0.5786119103431702,0.5717854255351855,0.17647058823529413
E4,module_true,module,true_working_memory,3,0,seed03_fold00,279,50,83,11,5.094263553619385,33.768738746643066,16.863799283154123,4.829280604484002,False,0.23013518750667572,4.900257110595703,4.148907661437988,0.9883706569671631,0.9285714285714287,1.0,0.6863565444946289,0.65561079798248,0.42857142857142855,0.9883706569671631,0.9285714285714287,1.0,0.6985289454460144,0.65561079798248,0.42857142857142855
E4,module_true,module,true_working_memory,3,1,seed03_fold01,279,50,83,27,4.462721824645996,52.45813965797424,16.878136200716845,4.925923173060801,False,0.018115133047103882,5.241223335266113,4.388121604919434,0.9870843887329102,0.880952380952381,1.0,0.6634256839752197,0.6407834205147399,0.3333333333333333,0.9870843887329102,0.880952380952381,1.0,0.6739282608032227,0.6407834205147399,0.3333333333333333
E4,module_true,module,true_working_memory,3,2,seed03_fold02,280,50,82,8,4.661269664764404,34.87401723861694,16.92142857142857,4.903450471924056,False,0.1721118688583374,4.914357662200928,4.150397777557373,0.9873924255371094,0.9761904761904763,1.0,0.7306310534477234,0.6871433211658114,0.3333333333333333,0.9873924255371094,0.9761904761904763,1.0,0.7383089065551758,0.6871433211658114,0.3333333333333333
E4,module_true,module,true_working_memory,3,3,seed03_fold03,280,50,82,19,5.086597442626953,44.40813612937927,16.939285714285713,4.768935137631752,False,0.30027687549591064,5.017450332641602,4.175812721252441,0.9899246692657471,0.9761904761904763,1.0,0.6870453357696533,0.6455177936502797,0.3333333333333333,0.9899246692657471,0.9761904761904763,1.0,0.6923814415931702,0.6455177936502797,0.3333333333333333
E4,module_true,module,true_working_memory,3,4,seed03_fold04,280,50,82,23,4.642393112182617,46.08357787132263,16.742857142857144,5.023333310762925,False,0.1633194386959076,4.559848308563232,3.7087559700012207,0.9854061603546143,0.9047619047619048,1.0,0.7322917580604553,0.6857699534313458,0.5384615384615384,0.9854061603546143,0.9047619047619048,1.0,0.7427940964698792,0.6857699534313458,0.5384615384615384
E4,module_true,module,true_working_memory,4,0,seed04_fold00,279,50,83,37,4.452340126037598,62.33913516998291,16.767025089605735,4.9404542587220295,False,0.05684614181518555,5.362304210662842,4.59071159362793,0.9865808486938477,0.9047619047619048,1.0,0.6223698258399963,0.6441294437223472,0.3333333333333333,0.9865808486938477,0.9047619047619048,1.0,0.6292864084243774,0.6441294437223472,0.3333333333333333
E4,module_true,module,true_working_memory,4,1,seed04_fold01,279,50,83,29,4.494846820831299,53.88281035423279,16.835125448028673,4.921759079786406,False,0.334136962890625,4.4888834953308105,3.597881317138672,0.9933633208274841,0.9761904761904763,1.0,0.6936537623405457,0.6510512171040542,0.42857142857142855,0.9933633208274841,0.9761904761904763,1.0,0.7054238319396973,0.6510512171040542,0.42857142857142855
E4,module_true,module,true_working_memory,4,2,seed04_fold02,280,50,82,17,4.395544052124023,41.664937257766724,16.78214285714286,4.843888164586422,False,0.08587992936372757,5.3058929443359375,4.5206217765808105,0.9901156425476074,0.9523809523809524,1.0,0.6555798649787903,0.6319938670141597,0.42857142857142855,0.9901156425476074,0.9523809523809524,1.0,0.6695532202720642,0.6319938670141597,0.42857142857142855
E4,module_true,module,true_working_memory,4,3,seed04_fold03,280,50,82,6,4.894866943359375,31.44378161430359,16.989285714285714,4.849509495499392,False,0.17982278764247894,5.016027450561523,4.093017578125,0.9175918102264404,0.8571428571428572,1.0,0.7024921178817749,0.6643454167736816,0.42857142857142855,0.9175918102264404,0.8571428571428572,1.0,0.7143646478652954,0.6643454167736816,0.42857142857142855
E4,module_true,module,true_working_memory,4,4,seed04_fold04,280,50,82,28,4.632552623748779,50.05387234687805,16.90714285714286,4.945988892269066,False,0.09161602705717087,4.9106926918029785,3.945507049560547,0.9876565933227539,0.880952380952381,1.0,0.6406211256980896,0.6444690401075968,0.42857142857142855,0.9876565933227539,0.880952380952381,1.0,0.6504078507423401,0.6444690401075968,0.42857142857142855
E4,module_true,module,true_working_memory,5,0,seed05_fold00,279,50,83,15,4.870948314666748,37.22469401359558,16.97132616487455,4.901089999941164,False,0.11042967438697815,4.782822608947754,3.8496744632720947,0.9756401777267456,0.9761904761904763,1.0,0.7243639230728149,0.6790029960487969,0.42857142857142855,0.9756401777267456,0.9761904761904763,1.0,0.7326329350471497,0.6790029960487969,0.42857142857142855
E4,module_true,module,true_working_memory,5,1,seed05_fold01,279,50,83,24,4.874190807342529,46.65709590911865,16.74910394265233,4.846917239231855,False,0.27790430188179016,4.926300525665283,4.328142166137695,0.9928125739097595,0.9761904761904763,1.0,0.6327679753303528,0.612282294476211,0.42857142857142855,0.9928125739097595,0.9761904761904763,1.0,0.652097225189209,0.612282294476211,0.42857142857142855
E4,module_true,module,true_working_memory,5,2,seed05_fold02,280,50,82,4,4.995444297790527,32.369728565216064,17.05,4.881927312620937,False,0.03423137962818146,4.89867639541626,4.045843124389648,0.8642991781234741,0.7619047619047621,1.0,0.6428756713867188,0.6182502015405252,0.42857142857142855,0.8642991781234741,0.7619047619047621,1.0,0.6522864699363708,0.6182502015405252,0.42857142857142855
E4,module_true,module,true_working_memory,5,3,seed05_fold03,280,50,82,8,4.923646450042725,33.38439345359802,16.764285714285716,4.896224076171518,False,0.08135666698217392,4.796283721923828,4.102483749389648,0.9482254385948181,0.8333333333333335,1.0,0.7093589305877686,0.6809307049415377,0.42857142857142855,0.9482254385948181,0.8333333333333335,1.0,0.7182153463363647,0.6809307049415377,0.42857142857142855
