model,prior,target,seed,fold,split_id,n_train,n_val,n_test,best_hidden,best_dropout,best_learning_rate,best_epoch,parameters,pearson,rmse,mae,runtime_seconds,I_XZ_final,I_ZY_final,probe_r2_final,bypass_alpha,selected_alpha,best_alpha1,best_alpha2,best_val_rmse
ncr,llm_fluid,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.4020869199724478,4.520244696800838,3.926564213627411,5.260955095291138,0.21363922953605652,0.6638022661209106,,2.0,,1.0,2.0,4.484915674730432
ncr,llm_fluid,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.3384258869856861,4.798818268786231,4.045360795958462,4.592222690582275,0.2675248384475708,0.8178662061691284,,0.5,,1.0,0.5,4.452091942048401
ncr,llm_fluid,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.3625491396386471,4.546943435064809,3.707502851878245,4.818039417266846,0.2056647539138794,0.76915442943573,,0.0,,1.0,0.0,4.886428643798958
ncr,llm_fluid,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.2262547494626765,4.641704845919114,3.8635267338095653,5.887611389160156,0.21132278442382812,1.4857532978057861,,20.0,,0.1,2.0,4.742148398270981
ncr,llm_fluid,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.42700219506984755,4.767322127641604,4.07592982694405,4.357729911804199,0.2390972375869751,0.7460381984710693,,0.0,,1.0,0.0,4.917489473017783
ncr,llm_fluid,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.3333268343462699,4.7140762085172625,3.9199033506781196,5.140778541564941,0.2188664972782135,0.7554073333740234,,0.0,,1.0,0.0,4.625896293817809
ncr,llm_fluid,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.3558730426197731,4.711537295588005,4.005197768903649,4.502154111862183,0.22675567865371704,0.9163447618484497,,0.0,,1.0,0.0,4.215947574581298
ncr,llm_fluid,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.34265401298418807,4.411443202437734,3.768872016962259,4.647557735443115,0.36696815490722656,0.5437787771224976,,10.0,,1.0,10.0,4.181262838043685
ncr,llm_fluid,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.5204714617141397,4.264128205633405,3.4297245334988964,6.57118034362793,0.18142226338386536,1.5035946369171143,,100.0,,0.1,10.0,4.7038789589508205
ncr,llm_fluid,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.25287077871227254,4.914000286612824,4.0033698971759115,5.362647771835327,0.22934898734092712,1.9264135360717773,,0.0,,0.1,0.0,4.201598697083054
ncr,random_control,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.22928385576458662,4.674536048010484,3.678965007811424,5.263501882553101,0.2177390456199646,2.2951574325561523,,0.0,,0.01,0.0,4.080142195676359
ncr,random_control,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.366680654809036,4.379340846310868,3.6116515967454537,5.159754753112793,0.1763714849948883,2.05049204826355,,0.0,,0.1,0.0,4.641991388335186
ncr,random_control,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.45925684647256504,4.767850972716288,4.118207619817578,4.687465667724609,0.23480674624443054,0.9390130043029785,,0.0,,1.0,0.0,4.824824189637517
ncr,random_control,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.3027890848148075,5.0765580590192885,4.38603672383598,4.639532804489136,0.1994975209236145,2.3118715286254883,,0.0,,0.01,0.0,4.306431790294136
ncr,random_control,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.33847099749818377,4.661343082181407,3.848117373601068,4.69695520401001,0.20225322246551514,1.9480314254760742,,0.0,,0.1,0.0,4.674004035075284
ncr,random_control,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.4011024640728795,4.79334604277988,4.118076117508753,5.480494022369385,0.20642715692520142,0.7158066034317017,,0.0,,1.0,0.0,4.702871893782584
ncr,random_control,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.3010069787709817,4.621584247559406,4.01847522146958,4.482672214508057,0.2200799584388733,1.572993278503418,,0.0,,0.1,0.0,3.8158155546144483
ncr,random_control,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.36452953420499273,4.5334600989149605,3.6437758016958166,5.214782238006592,0.13813671469688416,2.26934552192688,,0.0,,0.01,0.0,3.736469783582551
ncr,random_control,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.47980868253617404,4.512212922986445,3.7246188562810896,4.49494743347168,0.18950894474983215,0.7810570001602173,,0.0,,1.0,0.0,4.595803996336711
ncr,random_control,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.3136371880969705,4.617896551599729,3.9755429171189895,4.543659210205078,0.29755842685699463,0.7968478202819824,,0.0,,1.0,0.0,4.384655080334421
ncr,random_control,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.22499673680486962,4.940319677082754,4.2175806515784044,4.489608526229858,0.15971431136131287,2.2364537715911865,,0.0,,0.1,0.0,4.3518026844114805
ncr,random_control,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.30705931828560373,4.713805597591053,3.8708411836643415,5.934095144271851,0.5459118485450745,0.09560593962669373,,0.0,,100.0,0.0,4.795596446813172
ncr,random_control,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108916,4.646358411384975,3.989586878975021,4.967819452285767,0.23590314388275146,0.24301528930664062,,0.0,,10.0,0.0,4.621627605243476
ncr,random_control,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.4615281478338643,4.602648360167784,3.896975518333222,4.622548818588257,0.22382581233978271,0.7642635107040405,,1.0,,1.0,1.0,4.964116788088623
ncr,random_control,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.27948555327813573,4.8592981379883895,3.9218372027522457,4.7166783809661865,0.2416277527809143,1.939011812210083,,0.0,,0.1,0.0,4.588805403544523
ncr,random_control,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,4.520537853240967,0.9053183197975159,0.0359748974442482,,0.0,,1000.0,0.0,4.746085926922692
ncr,random_control,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.32173417521821057,4.5106999428905095,3.7512723488498954,4.291123628616333,0.2120814025402069,1.9892005920410156,,0.0,,0.1,0.0,4.838655085077423
ncr,random_control,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.35654405976900005,4.581293570088958,3.760488994982868,4.363042593002319,0.21406513452529907,0.8265355825424194,,0.0,,1.0,0.0,4.910452775846259
ncr,random_control,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.35676504103926354,4.764170105778699,4.094352301856132,5.218642234802246,0.19766828417778015,0.683753252029419,,0.0,,1.0,0.0,4.907461240973376
ncr,random_control,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.4140987252296001,4.600839078188345,3.8759210948177096,4.929074048995972,0.2573317885398865,0.7378561496734619,,0.0,,1.0,0.0,4.461609884280803
ncr,random_control,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.36388839267334483,4.583913213514152,3.808655249964921,5.117027282714844,0.24443471431732178,2.0756514072418213,,0.0,,0.1,0.0,4.951828067279248
ncr,random_control,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.33647875888560247,4.425550849381081,3.7509907462926373,4.344842910766602,0.19810450077056885,0.8069732189178467,,0.0,,1.0,0.0,4.349122610831308
ncr,random_control,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.3230646457200005,4.9904925956294255,4.202987545311397,4.739962339401245,0.22710835933685303,0.9063997268676758,,0.0,,1.0,0.0,4.497913091175828
ncr,random_control,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.4866418938729211,4.619934828909971,3.8981886105086048,4.6076648235321045,0.1993427276611328,0.7892754077911377,,0.0,,1.0,0.0,4.585025432154528
ncr,random_control,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.22915032936674787,4.381572666563406,3.616712109574072,5.42990517616272,0.26268941164016724,0.5751068592071533,,5.0,,1.0,5.0,4.893027602488742
ncr,random_control,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.27608248674203606,4.347647538437149,3.654219278877191,4.225784778594971,0.23508287966251373,0.7285909652709961,,0.0,,1.0,0.0,4.322483232808659
ncr,random_control,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.41144305314804736,4.2778868268369274,3.588461224023234,4.208837985992432,0.26355165243148804,0.7550642490386963,,0.0,,1.0,0.0,4.477076093850199
ncr,random_control,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.2757351657746925,4.633892912063044,3.86297139253508,5.182466268539429,0.23813489079475403,0.8635493516921997,,0.0,,1.0,0.0,4.598814115344651
ncr,random_control,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.41992508565517905,4.2554307300306995,3.709435882410837,4.843311786651611,0.21133041381835938,0.9224820137023926,,0.0,,1.0,0.0,4.49969091350537
ncr,random_control,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.38847712508917104,5.351007558226726,4.509736827768138,5.026986360549927,0.18644845485687256,0.6242849826812744,,10.0,,1.0,10.0,4.71459861401187
ncr,random_control,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.3216336989505946,4.417323944052112,3.7622356960963503,5.229429244995117,0.22472155094146729,0.6890376806259155,,0.0,,1.0,0.0,4.158993317946087
ncr,random_control,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.42294133906593406,4.887305723583591,4.158523775712912,4.716028690338135,0.28769439458847046,0.23643016815185547,,0.0,,10.0,0.0,4.704549649997503
ncr,random_control,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.27378761080663094,4.807599787069311,4.005932322584134,4.807192802429199,0.24390166997909546,1.1886911392211914,,100.0,,0.1,10.0,4.391751178863376
ncr,random_control,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.3728841617454404,5.008827248852739,4.240079452506126,5.0317816734313965,0.2774248719215393,0.24257147312164307,,0.0,,10.0,0.0,4.4844074867508725
ncr,random_control,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.3154964902195027,4.537577397360158,3.8285497561109643,4.992260217666626,0.20560947060585022,1.8692798614501953,,0.0,,0.1,0.0,4.827489390354773
ncr,random_control,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.3927243355924036,4.523463463713085,3.9297945691979006,5.5161943435668945,0.1938043236732483,0.710280179977417,,0.5,,1.0,0.5,4.487890038953413
ncr,random_control,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.331730709089853,4.815467790441904,4.051459468178839,4.693381071090698,0.2759900689125061,0.6557115316390991,,10.0,,1.0,10.0,4.448442994511959
ncr,random_control,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.2842853908489553,5.088452025613002,3.9698540900748367,5.301978588104248,0.19512510299682617,2.294477701187134,,1000.0,,0.01,10.0,4.8046554060255335
ncr,random_control,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.18220165954366468,4.749225276170937,3.96474044436496,5.403877258300781,0.20190657675266266,2.3893940448760986,,0.0,,0.01,0.0,4.8203589307340815
ncr,random_control,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.42700219506984705,4.767322127641605,4.07592982694405,4.443246126174927,0.2390972375869751,0.7460381984710693,,0.0,,1.0,0.0,4.917489473017769
ncr,random_control,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.3333268343462705,4.714076208517262,3.9199033506781196,4.881148815155029,0.2188664972782135,0.7554073333740234,,0.0,,1.0,0.0,4.625896293817819
ncr,random_control,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.3558730426197735,4.711537295588004,4.005197768903648,4.549533128738403,0.22675567865371704,0.9163447618484497,,0.0,,1.0,0.0,4.215947574581296
ncr,random_control,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.39659644925189047,4.324686137356866,3.6812074852332106,4.979549407958984,0.3224298655986786,0.6871989965438843,,0.0,,1.0,0.0,4.189126707914049
ncr,random_control,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.46648824594255833,4.476328496708591,3.7142929652044137,4.598420858383179,0.22122055292129517,0.7015249729156494,,2.0,,1.0,2.0,4.719789698994264
ncr,random_control,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.25287077871227276,4.914000286612822,4.0033698971759115,5.28295373916626,0.22934898734092712,1.9264135360717773,,0.0,,0.1,0.0,4.201598697083062
ncr,no_prior,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.22928385576458674,4.674536048010484,3.6789650078114238,2.9082717895507812,0.2177390456199646,2.2951574325561523,,0.0,,0.01,0.0,4.08014219567637
ncr,no_prior,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.36668065480903583,4.3793408463108685,3.6116515967454563,2.0987839698791504,0.1763714849948883,2.05049204826355,,0.0,,0.1,0.0,4.641991388335207
ncr,no_prior,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.45925684647256426,4.767850972716289,4.118207619817578,2.729330062866211,0.23480674624443054,0.9390130043029785,,0.0,,1.0,0.0,4.824824189637515
ncr,no_prior,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.30278908481480693,5.07655805901929,4.386036723835981,2.0690486431121826,0.1994975209236145,2.3118715286254883,,0.0,,0.01,0.0,4.306431790294161
ncr,no_prior,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.33847099749818377,4.661343082181406,3.8481173736010663,2.727303981781006,0.20225322246551514,1.9480314254760742,,0.0,,0.1,0.0,4.674004035075288
ncr,no_prior,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.40110246407287997,4.79334604277988,4.118076117508752,2.294198751449585,0.20642715692520142,0.7158066034317017,,0.0,,1.0,0.0,4.702871893782581
ncr,no_prior,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.3010069787709818,4.621584247559405,4.018475221469581,2.562241554260254,0.2200799584388733,1.572993278503418,,0.0,,0.1,0.0,3.8158155546144266
ncr,no_prior,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.3645295342049934,4.533460098914958,3.6437758016958157,2.5891001224517822,0.13813671469688416,2.26934552192688,,0.0,,0.01,0.0,3.73646978358256
ncr,no_prior,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.479808682536174,4.512212922986445,3.7246188562810896,2.548936128616333,0.18950894474983215,0.7810570001602173,,0.0,,1.0,0.0,4.595803996336714
ncr,no_prior,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.3136371880969706,4.617896551599728,3.9755429171189887,2.5512704849243164,0.29755842685699463,0.7968478202819824,,0.0,,1.0,0.0,4.384655080334415
ncr,no_prior,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.22499673680486892,4.940319677082755,4.2175806515784044,2.8392226696014404,0.15971431136131287,2.2364537715911865,,0.0,,0.1,0.0,4.35180268441148
ncr,no_prior,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.3070593182856038,4.713805597591053,3.8708411836643415,2.0307881832122803,0.5459118485450745,0.09560593962669373,,0.0,,100.0,0.0,4.795596446813172
ncr,no_prior,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108916,4.646358411384975,3.9895868789750204,2.2424988746643066,0.23590314388275146,0.24301528930664062,,0.0,,10.0,0.0,4.621627605243476
ncr,no_prior,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.4688427544267516,4.570436014753272,3.8605223443845613,2.688847064971924,0.21589364111423492,0.8648836612701416,,0.0,,1.0,0.0,4.971051849485427
ncr,no_prior,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.27948555327813673,4.859298137988386,3.921837202752242,2.026336908340454,0.2416277527809143,1.939011812210083,,0.0,,0.1,0.0,4.588805403544543
ncr,no_prior,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,2.0493500232696533,0.9053183197975159,0.0359748974442482,,0.0,,1000.0,0.0,4.746085926922692
ncr,no_prior,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.3217341752182103,4.510699942890511,3.751272348849898,2.2259509563446045,0.2120814025402069,1.9892005920410156,,0.0,,0.1,0.0,4.83865508507744
ncr,no_prior,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.3565440597690004,4.581293570088958,3.760488994982867,2.3217220306396484,0.21406513452529907,0.8265355825424194,,0.0,,1.0,0.0,4.9104527758462595
ncr,no_prior,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.35676504103926304,4.7641701057787,4.094352301856132,3.5372254848480225,0.19766828417778015,0.683753252029419,,0.0,,1.0,0.0,4.90746124097336
ncr,no_prior,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.4140987252295997,4.600839078188346,3.8759210948177105,3.307910680770874,0.2573317885398865,0.7378561496734619,,0.0,,1.0,0.0,4.461609884280804
ncr,no_prior,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.363888392673345,4.583913213514151,3.8086552499649176,2.8347349166870117,0.24443471431732178,2.0756514072418213,,0.0,,0.1,0.0,4.951828067279302
ncr,no_prior,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.3364787588856033,4.42555084938108,3.750990746292636,2.238994598388672,0.19810450077056885,0.8069732189178467,,0.0,,1.0,0.0,4.349122610831306
ncr,no_prior,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.32306464572000093,4.9904925956294255,4.202987545311396,2.249457836151123,0.22710835933685303,0.9063997268676758,,0.0,,1.0,0.0,4.4979130911758265
ncr,no_prior,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.4866418938729208,4.6199348289099715,3.8981886105086048,2.096473217010498,0.1993427276611328,0.7892754077911377,,0.0,,1.0,0.0,4.585025432154518
ncr,no_prior,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.26357747937803244,4.3415426456763475,3.644208178067028,2.0361311435699463,0.27292773127555847,0.7054488658905029,,0.0,,1.0,0.0,4.9077421019847325
ncr,no_prior,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.27608248674203634,4.347647538437149,3.654219278877191,2.3088929653167725,0.23508287966251373,0.7285909652709961,,0.0,,1.0,0.0,4.322483232808658
ncr,no_prior,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.41144305314804736,4.2778868268369274,3.588461224023236,2.116995096206665,0.26355165243148804,0.7550642490386963,,0.0,,1.0,0.0,4.477076093850208
ncr,no_prior,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.27573516577469126,4.633892912063046,3.862971392535082,2.3664944171905518,0.23813489079475403,0.8635493516921997,,0.0,,1.0,0.0,4.598814115344653
ncr,no_prior,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.41992508565517817,4.255430730030701,3.709435882410839,2.029480218887329,0.21133041381835938,0.9224820137023926,,0.0,,1.0,0.0,4.499690913505371
ncr,no_prior,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.40384820808726996,5.280443450014205,4.445730440131539,2.493342161178589,0.19737979769706726,0.8206782341003418,,0.0,,1.0,0.0,4.744848916115427
ncr,no_prior,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.32163369895059496,4.417323944052112,3.7622356960963494,2.2016820907592773,0.22472155094146729,0.6890376806259155,,0.0,,1.0,0.0,4.1589933179460905
ncr,no_prior,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.42294133906593356,4.887305723583591,4.158523775712912,2.607896089553833,0.28769439458847046,0.23643016815185547,,0.0,,10.0,0.0,4.704549649997502
ncr,no_prior,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.38834186054100367,4.537247081697273,3.8375849586654303,2.2232401371002197,0.25156182050704956,0.6191937923431396,,0.0,,1.0,0.0,4.423925923325099
ncr,no_prior,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.37288416174544037,5.008827248852739,4.240079452506126,2.2060561180114746,0.2774248719215393,0.24257147312164307,,0.0,,10.0,0.0,4.484407486750872
ncr,no_prior,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.31549649021950316,4.537577397360157,3.8285497561109634,3.060387134552002,0.20560947060585022,1.8692798614501953,,0.0,,0.1,0.0,4.8274893903547715
ncr,no_prior,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.3954464120949176,4.5133366569562625,3.919280422932853,2.289738178253174,0.18389546871185303,0.7669957876205444,,0.0,,1.0,0.0,4.4893028088361655
ncr,no_prior,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.3438643470228552,4.788032352134023,4.033942919173974,2.175393581390381,0.26190102100372314,0.8609353303909302,,0.0,,1.0,0.0,4.453545306393625
ncr,no_prior,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.3625491396386473,4.546943435064808,3.7075028518782447,2.274935722351074,0.2056647539138794,0.76915442943573,,0.0,,1.0,0.0,4.886428643798965
ncr,no_prior,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.1822016595436619,4.749225276170942,3.964740444364966,2.5436463356018066,0.20190657675266266,2.3893940448760986,,0.0,,0.01,0.0,4.820358930734102
ncr,no_prior,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.4270021950698474,4.767322127641604,4.075929826944049,2.6265904903411865,0.2390972375869751,0.7460381984710693,,0.0,,1.0,0.0,4.917489473017764
ncr,no_prior,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.3333268343462699,4.7140762085172625,3.9199033506781196,2.4153807163238525,0.2188664972782135,0.7554073333740234,,0.0,,1.0,0.0,4.625896293817822
ncr,no_prior,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.35587304261977337,4.711537295588004,4.005197768903647,2.2616450786590576,0.22675567865371704,0.9163447618484497,,0.0,,1.0,0.0,4.215947574581294
ncr,no_prior,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.39659644925189,4.324686137356867,3.681207485233212,1.9564740657806396,0.3224298655986786,0.6871989965438843,,0.0,,1.0,0.0,4.189126707914035
ncr,no_prior,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.4718500555235676,4.442893142660658,3.667867179740462,2.176771402359009,0.1917344331741333,0.8149436712265015,,0.0,,1.0,0.0,4.7394576550483345
ncr,no_prior,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.2528707787122725,4.914000286612823,4.0033698971759115,2.735645055770874,0.22934898734092712,1.9264135360717773,,0.0,,0.1,0.0,4.201598697083058
llm_gated,llm_wm,working_memory,1,0,seed01_fold00,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.27212463797117725,10.743809547684272,8.625529252017836,125.94516396522522,2.353607416152954,0.20017236471176147,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,1,1,seed01_fold01,279,50,83,32.0,0.5,0.001,14.0,213121.0,0.052335977373977126,12.61946436861603,10.08962069591844,127.23499393463135,1.988523244857788,0.4176885783672333,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,1,2,seed01_fold02,280,50,82,32.0,0.5,0.003,22.0,213121.0,0.07873033561691242,12.876653595866788,10.778938509313072,143.6142282485962,1.8064203262329102,0.5026055574417114,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,1,3,seed01_fold03,280,50,82,16.0,0.2,0.001,10.0,61505.0,0.26654413122602405,11.598575730262505,9.692931745575693,89.78189468383789,2.092076063156128,0.38739755749702454,,0.75,0.75,,,
llm_gated,llm_wm,working_memory,1,4,seed01_fold04,280,50,82,16.0,0.5,0.001,11.0,61505.0,0.08366148538426989,11.081247362620081,8.785361942198218,117.66015696525574,2.1493449211120605,0.4723733365535736,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,2,0,seed02_fold00,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.2016579851927151,12.152726894884657,10.182388614516661,126.37107419967651,2.618821144104004,0.40400615334510803,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,2,1,seed02_fold01,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.16548341684193618,11.24462372343492,9.094537908714937,127.60996389389038,2.085951089859009,0.360274076461792,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,2,2,seed02_fold02,280,50,82,32.0,0.2,0.003,12.0,213121.0,0.050264227168159835,12.187216241032827,9.21795832564191,148.28400921821594,2.7592525482177734,0.4062911868095398,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,18.0,61505.0,0.30569613567345544,11.036958639435323,9.004073691019196,138.98813843727112,1.6559749841690063,0.35005396604537964,,0.75,0.75,,,
llm_gated,llm_wm,working_memory,2,4,seed02_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.06597935053557513,11.357775079640659,9.117310887778675,105.27803564071655,2.042868137359619,0.3788250684738159,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,3,0,seed03_fold00,279,50,83,32.0,0.5,0.003,19.0,213121.0,0.05564832542429528,12.140257547235946,10.134975692565183,143.3222098350525,2.3762152194976807,0.3168790936470032,,0.0,0.0,,,
llm_gated,llm_wm,working_memory,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,11.0,61505.0,0.13945721996729776,12.423547366412421,10.639546354362764,100.40763354301453,2.325113296508789,0.4022945165634155,,1.0,1.0,,,
llm_gated,llm_wm,working_memory,3,2,seed03_fold02,280,50,82,16.0,0.5,0.001,18.0,61505.0,-0.009689515396428289,13.111476413923873,10.392122512445216,146.97053837776184,2.0636472702026367,0.4611298739910126,,1.0,1.0,,,
llm_gated,llm_wm,working_memory,3,3,seed03_fold03,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.24595581176942177,11.582086208161915,9.484394360053829,109.45035171508789,2.1779749393463135,0.24964603781700134,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,3,4,seed03_fold04,280,50,82,32.0,0.2,0.003,10.0,213121.0,0.06923481333448674,11.362184094491083,8.980731859904964,128.57123351097107,1.8464592695236206,0.38685184717178345,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,4,0,seed04_fold00,279,50,83,32.0,0.2,0.001,11.0,213121.0,0.06540264833605898,11.536935013489712,9.36752309776214,142.50156784057617,2.6255056858062744,0.4549180269241333,,0.25,0.25,,,
llm_gated,llm_wm,working_memory,4,1,seed04_fold01,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.0012879138211748659,12.302202195389436,10.259205870111305,151.27281093597412,2.4911229610443115,0.3757855296134949,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,4,2,seed04_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.19468314486390628,10.765708175826102,9.135736433820025,121.20212268829346,2.6694915294647217,0.3520853519439697,,0.5,0.5,,,
llm_gated,llm_wm,working_memory,4,3,seed04_fold03,280,50,82,32.0,0.2,0.003,10.0,213121.0,0.08928154727767662,12.538261334485517,10.274484200826505,114.39466524124146,2.4453024864196777,0.27363359928131104,,1.0,1.0,,,
llm_gated,llm_wm,working_memory,4,4,seed04_fold04,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.23028437524512357,11.406862215157194,9.341700178937213,125.10149216651917,2.0014641284942627,0.34757566452026367,,0.0,0.0,,,
