model,prior,target,seed,fold,split_id,n_train,n_val,n_test,best_hidden,best_dropout,best_learning_rate,best_epoch,parameters,pearson,rmse,mae,runtime_seconds,I_XZ_final,I_ZY_final,probe_r2_final,bypass_alpha,best_alpha1,best_alpha2,best_val_rmse
ncr,llm_wm,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.48664189387292106,4.6199348289099715,3.8981886105086048,5.217421054840088,0.1993427276611328,0.7892754077911377,,0.0,1.0,0.0,4.585025432154518
ncr,llm_wm,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.2635774793780319,4.341542645676348,3.64420817806703,4.673888683319092,0.27292773127555847,0.7054488658905029,,0.0,1.0,0.0,4.907742101984739
ncr,llm_wm,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.27608248674203584,4.34764753843715,3.6542192788771923,6.1998512744903564,0.23508287966251373,0.7285909652709961,,0.0,1.0,0.0,4.322483232808657
ncr,llm_wm,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.4114430531480473,4.2778868268369274,3.588461224023235,5.442728042602539,0.26355165243148804,0.7550642490386963,,0.0,1.0,0.0,4.477076093850203
ncr,llm_wm,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.2544575348492581,4.757451431463748,3.982409912193159,4.852363109588623,0.1941971331834793,1.6952285766601562,,100.0,0.1,10.0,4.544254359043154
ncr,llm_wm,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.4199250856551784,4.255430730030701,3.7094358824108387,5.715820789337158,0.21133041381835938,0.9224820137023926,,0.0,1.0,0.0,4.499690913505366
ncr,llm_wm,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.40384820808727007,5.280443450014205,4.4457304401315385,4.641493797302246,0.19737979769706726,0.8206782341003418,,0.0,1.0,0.0,4.744848916115432
ncr,llm_wm,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.32163369895059446,4.417323944052112,3.7622356960963503,4.482870817184448,0.22472155094146729,0.6890376806259155,,0.0,1.0,0.0,4.158993317946079
ncr,llm_wm,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.42294133906593356,4.887305723583591,4.158523775712912,5.204547166824341,0.28769439458847046,0.23643016815185547,,0.0,10.0,0.0,4.704549649997505
ncr,llm_wm,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.3883418605410044,4.537247081697272,3.837584958665429,5.225017070770264,0.25156182050704956,0.6191937923431396,,0.0,1.0,0.0,4.4239259233251005
ncr,llm_wm,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.37288416174544037,5.008827248852739,4.240079452506126,5.064373970031738,0.2774248719215393,0.24257147312164307,,0.0,10.0,0.0,4.484407486750872
ncr,llm_wm,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.244457046186448,4.724019547741565,3.9576826961972174,4.725281238555908,0.17299765348434448,1.3965775966644287,,100.0,0.1,10.0,4.800711264113985
ncr,llm_wm,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.3686787570360085,4.573177448600943,3.955747885232285,4.825916767120361,0.2186402976512909,0.5842894315719604,,10.0,1.0,10.0,4.483185223895486
ncr,llm_wm,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.3319476065051852,4.811199828215353,4.055328708324867,4.675785303115845,0.2582934498786926,0.7824164628982544,,1.0,1.0,1.0,4.447209083086802
ncr,llm_wm,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.3625491396386473,4.546943435064808,3.707502851878244,5.624365329742432,0.2056647539138794,0.76915442943573,,0.0,1.0,0.0,4.886428643798966
ncr,llm_wm,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.19011383051607517,4.679524625026307,3.887498678733176,4.679150819778442,0.21578097343444824,1.392256498336792,,100.0,0.1,10.0,4.647001116312654
ncr,llm_wm,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.4270021950698477,4.767322127641603,4.075929826944049,4.848424673080444,0.2390972375869751,0.7460381984710693,,0.0,1.0,0.0,4.917489473017775
ncr,llm_wm,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.3333268343462704,4.714076208517262,3.9199033506781205,5.973184823989868,0.2188664972782135,0.7554073333740234,,0.0,1.0,0.0,4.625896293817819
ncr,llm_wm,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.35587304261977304,4.7115372955880055,4.005197768903648,5.076948642730713,0.22675567865371704,0.9163447618484497,,0.0,1.0,0.0,4.215947574581295
ncr,llm_wm,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.38408119874167546,4.346006436338794,3.703129496954295,5.040334939956665,0.3155050575733185,0.6394132375717163,,0.5,1.0,0.5,4.186730737845381
ncr,llm_wm,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.48364160663021777,4.36466409713464,3.5579324162598103,6.0664427280426025,0.18612739443778992,1.546250343322754,,100.0,0.1,10.0,4.647312358568921
ncr,llm_wm,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.25287077871227215,4.914000286612823,4.003369897175911,4.464144229888916,0.22934898734092712,1.9264135360717773,,0.0,0.1,0.0,4.201598697083056
ncr,llm_fluid,fluid_intelligence,0,0,seed00_fold00,279,50,83,,,,,,0.49628321140307396,3.8437387071089644,3.002361822389205,5.225337743759155,0.24794721603393555,1.9421405792236328,,0.0,0.1,0.0,4.111604269600365
ncr,llm_fluid,fluid_intelligence,0,1,seed00_fold01,279,50,83,,,,,,0.32863287279250636,4.7959329976291665,4.114937418996482,5.531509637832642,0.29612061381340027,0.9276964664459229,,0.0,1.0,0.0,4.585671672609954
ncr,llm_fluid,fluid_intelligence,0,2,seed00_fold02,280,50,82,,,,,,0.31660200728218046,5.004916698777538,4.207126024377,4.76672101020813,0.22846460342407227,1.779411792755127,,0.0,0.1,0.0,4.671799948076549
ncr,llm_fluid,fluid_intelligence,0,3,seed00_fold03,280,50,82,,,,,,0.16808198832115614,4.910270413330269,4.199452165433154,12.354521989822388,0.19420337677001953,2.39054274559021,,0.0,0.01,0.0,4.5099650040488
ncr,llm_fluid,fluid_intelligence,0,4,seed00_fold04,280,50,82,,,,,,0.3315432095026514,4.869190179934992,3.9363416380223306,6.010498285293579,0.18414634466171265,1.369579553604126,,100.0,0.1,10.0,4.800368870855496
ncr,llm_fluid,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.22928385576458515,4.674536048010487,3.678965007811424,4.402031421661377,0.2177390456199646,2.2951574325561523,,0.0,0.01,0.0,4.080142195676372
ncr,llm_fluid,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.33092170293738554,4.448143833007965,3.6712012262754756,4.877145051956177,0.20193564891815186,1.7517166137695312,,5.0,0.1,0.5,4.61250092592456
ncr,llm_fluid,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.4592568464725645,4.767850972716289,4.118207619817578,4.8667685985565186,0.23480674624443054,0.9390130043029785,,0.0,1.0,0.0,4.824824189637505
ncr,llm_fluid,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.3027890848148076,5.0765580590192885,4.3860367238359785,5.096468687057495,0.1994975209236145,2.3118715286254883,,0.0,0.01,0.0,4.3064317902941704
ncr,llm_fluid,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.338470997498184,4.661343082181406,3.8481173736010694,6.755991697311401,0.20225322246551514,1.9480314254760742,,0.0,0.1,0.0,4.674004035075276
ncr,llm_fluid,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.40110246407287964,4.79334604277988,4.118076117508754,4.397294759750366,0.20642715692520142,0.7158066034317017,,0.0,1.0,0.0,4.70287189378258
ncr,llm_fluid,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.3010069787709803,4.621584247559409,4.018475221469584,4.719233274459839,0.2200799584388733,1.572993278503418,,0.0,0.1,0.0,3.815815554614451
ncr,llm_fluid,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.36452953420499234,4.533460098914961,3.6437758016958153,4.800675630569458,0.13813671469688416,2.26934552192688,,0.0,0.01,0.0,3.736469783582573
ncr,llm_fluid,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.4798086825361738,4.512212922986446,3.7246188562810896,5.086272954940796,0.18950894474983215,0.7810570001602173,,0.0,1.0,0.0,4.59580399633671
ncr,llm_fluid,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.3136371880969704,4.617896551599729,3.9755429171189895,5.106671333312988,0.29755842685699463,0.7968478202819824,,0.0,1.0,0.0,4.384655080334421
ncr,llm_fluid,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.2249967368048693,4.940319677082753,4.217580651578404,5.007848739624023,0.15971431136131287,2.2364537715911865,,0.0,0.1,0.0,4.351802684411485
ncr,llm_fluid,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.3070593182856043,4.713805597591053,3.8708411836643415,5.025691747665405,0.5459118485450745,0.09560593962669373,,0.0,100.0,0.0,4.795596446813173
ncr,llm_fluid,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108919,4.646358411384974,3.989586878975021,4.997678995132446,0.23590314388275146,0.24301528930664062,,0.0,10.0,0.0,4.621627605243475
ncr,llm_fluid,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.46861468216408464,4.604846380262771,3.8935910311774276,5.33651876449585,0.2192019820213318,0.7356024980545044,,2.0,1.0,2.0,4.959158207723571
ncr,llm_fluid,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.27948555327813596,4.859298137988389,3.9218372027522435,5.206099033355713,0.2416277527809143,1.939011812210083,,0.0,0.1,0.0,4.588805403544508
ncr,llm_fluid,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,4.786069393157959,0.9053183197975159,0.0359748974442482,,0.0,1000.0,0.0,4.746085926922692
ncr,llm_fluid,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.23847366497114794,4.823200433155291,3.962058769189672,5.079706430435181,0.20703983306884766,2.4363017082214355,,1000.0,0.01,10.0,4.765961522297677
ncr,llm_fluid,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.33835877197044034,4.615705624201925,3.7861188196006665,4.823134660720825,0.24927014112472534,0.6647020578384399,,10.0,1.0,10.0,4.872022615954052
ncr,llm_fluid,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.3537508356739574,4.7705242064610145,4.106347178238086,5.042827367782593,0.20355194807052612,0.6390435695648193,,0.5,1.0,0.5,4.903656221148289
ncr,llm_fluid,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.4140987252296001,4.600839078188345,3.8759210948177105,7.308093547821045,0.2573317885398865,0.7378561496734619,,0.0,1.0,0.0,4.46160988428079
ncr,llm_fluid,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.3093815674107214,4.706858219805408,3.902596973063218,4.750497579574585,0.226572185754776,1.5666472911834717,,100.0,0.1,10.0,4.916365556230413
ncr,llm_fluid,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.3364787588856031,4.42555084938108,3.750990746292636,6.9527740478515625,0.19810450077056885,0.8069732189178467,,0.0,1.0,0.0,4.349122610831302
ncr,llm_fluid,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.31350528401949385,5.007271945953562,4.218452657076558,4.8825318813323975,0.24476706981658936,0.864799976348877,,0.5,1.0,0.5,4.495061322425176
ncr,llm_fluid,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.48664189387292156,4.619934828909971,3.8981886105086043,4.839264869689941,0.1993427276611328,0.7892754077911377,,0.0,1.0,0.0,4.58502543215452
ncr,llm_fluid,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.2635774793780326,4.3415426456763475,3.644208178067028,6.489364385604858,0.27292773127555847,0.7054488658905029,,0.0,1.0,0.0,4.9077421019847405
ncr,llm_fluid,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.27608248674203717,4.347647538437148,3.65421927887719,4.564290523529053,0.23508287966251373,0.7285909652709961,,0.0,1.0,0.0,4.322483232808664
ncr,llm_fluid,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.41144305314804763,4.277886826836927,3.588461224023235,4.828091859817505,0.26355165243148804,0.7550642490386963,,0.0,1.0,0.0,4.477076093850203
ncr,llm_fluid,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.27573516577469304,4.633892912063043,3.8629713925350795,5.412977695465088,0.23813489079475403,0.8635493516921997,,0.0,1.0,0.0,4.598814115344654
ncr,llm_fluid,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.41992508565517855,4.2554307300307,3.7094358824108387,4.755786895751953,0.21133041381835938,0.9224820137023926,,0.0,1.0,0.0,4.499690913505373
ncr,llm_fluid,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.3980810652702249,5.337168490107097,4.497952720499341,5.293329477310181,0.17970365285873413,0.6127574443817139,,10.0,1.0,10.0,4.726817093888039
ncr,llm_fluid,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.3216336989505951,4.417323944052111,3.7622356960963494,5.311349391937256,0.22472155094146729,0.6890376806259155,,0.0,1.0,0.0,4.158993317946089
ncr,llm_fluid,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.42294133906593384,4.887305723583591,4.158523775712912,4.610060453414917,0.28769439458847046,0.23643016815185547,,0.0,10.0,0.0,4.704549649997504
ncr,llm_fluid,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.38834186054100395,4.537247081697272,3.837584958665429,6.356903076171875,0.25156182050704956,0.6191937923431396,,0.0,1.0,0.0,4.423925923325094
ncr,llm_fluid,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.3728841617454404,5.008827248852739,4.240079452506126,5.15346097946167,0.2774248719215393,0.24257147312164307,,0.0,10.0,0.0,4.4844074867508725
ncr,llm_fluid,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.315496490219503,4.537577397360158,3.828549756110962,5.9748215675354,0.20560947060585022,1.8692798614501953,,0.0,0.1,0.0,4.827489390354752
ncr,llm_fluid,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.3954464120949177,4.5133366569562625,3.919280422932854,5.094696283340454,0.18389546871185303,0.7669957876205444,,0.0,1.0,0.0,4.489302808836167
ncr,llm_fluid,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.3438643470228551,4.788032352134023,4.033942919173974,6.020644903182983,0.26190102100372314,0.8609353303909302,,0.0,1.0,0.0,4.453545306393627
ncr,llm_fluid,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.362549139638647,4.546943435064809,3.7075028518782447,5.661673069000244,0.2056647539138794,0.76915442943573,,0.0,1.0,0.0,4.886428643798956
ncr,llm_fluid,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.25731222751447835,4.408269510279024,3.7138658510427707,4.586527585983276,0.2896808683872223,0.536806583404541,,10.0,1.0,10.0,4.784062523151297
ncr,llm_fluid,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.4270021950698475,4.767322127641604,4.075929826944049,4.9969470500946045,0.2390972375869751,0.7460381984710693,,0.0,1.0,0.0,4.9174894730177785
ncr,llm_fluid,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.33332683434627,4.7140762085172625,3.9199033506781205,4.632900953292847,0.2188664972782135,0.7554073333740234,,0.0,1.0,0.0,4.625896293817822
ncr,llm_fluid,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.35587304261977293,4.7115372955880055,4.005197768903649,5.443356275558472,0.22675567865371704,0.9163447618484497,,0.0,1.0,0.0,4.215947574581295
ncr,llm_fluid,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.32622273392620005,4.43543579952695,3.806155976395067,5.144958972930908,0.3027874231338501,0.544750452041626,,10.0,1.0,10.0,4.157160174919475
ncr,llm_fluid,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.49016242714794234,4.362528377653403,3.5854596714627442,4.937192678451538,0.2284201979637146,1.5590460300445557,,100.0,0.1,10.0,4.699327042172833
ncr,llm_fluid,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.2528707787122725,4.914000286612822,4.00336989717591,5.667463302612305,0.22934898734092712,1.9264135360717773,,0.0,0.1,0.0,4.2015986970830514
ncr,random_control,fluid_intelligence,0,0,seed00_fold00,279,50,83,,,,,,0.49628321140307424,3.8437387071089644,3.002361822389207,5.238346099853516,0.24794721603393555,1.9421405792236328,,0.0,0.1,0.0,4.111604269600367
ncr,random_control,fluid_intelligence,0,1,seed00_fold01,279,50,83,,,,,,0.32863287279250636,4.7959329976291665,4.114937418996481,5.715114116668701,0.29612061381340027,0.9276964664459229,,0.0,1.0,0.0,4.585671672609963
ncr,random_control,fluid_intelligence,0,2,seed00_fold02,280,50,82,,,,,,0.31660200728217963,5.00491669877754,4.207126024377002,5.6666083335876465,0.22846460342407227,1.779411792755127,,0.0,0.1,0.0,4.67179994807654
ncr,random_control,fluid_intelligence,0,3,seed00_fold03,280,50,82,,,,,,0.2015748114450671,4.8782177778956815,4.072949730068232,5.017573595046997,0.20862965285778046,2.4492926597595215,,50.0,0.01,0.5,4.423961291730402
ncr,random_control,fluid_intelligence,0,4,seed00_fold04,280,50,82,,,,,,0.422689506505162,4.700730352080462,3.8518203991855384,6.111774444580078,0.18625718355178833,0.7979738712310791,,0.0,1.0,0.0,4.838610212345839
ncr,random_control,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.22928385576458662,4.674536048010484,3.678965007811424,5.764422416687012,0.2177390456199646,2.2951574325561523,,0.0,0.01,0.0,4.080142195676359
ncr,random_control,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.366680654809036,4.379340846310868,3.6116515967454537,6.552762031555176,0.1763714849948883,2.05049204826355,,0.0,0.1,0.0,4.641991388335186
ncr,random_control,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.45925684647256504,4.767850972716288,4.118207619817578,5.937398672103882,0.23480674624443054,0.9390130043029785,,0.0,1.0,0.0,4.824824189637517
ncr,random_control,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.3027890848148075,5.0765580590192885,4.38603672383598,4.757921934127808,0.1994975209236145,2.3118715286254883,,0.0,0.01,0.0,4.306431790294136
ncr,random_control,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.33847099749818377,4.661343082181407,3.848117373601068,4.838844537734985,0.20225322246551514,1.9480314254760742,,0.0,0.1,0.0,4.674004035075284
ncr,random_control,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.4011024640728795,4.79334604277988,4.118076117508753,5.334036588668823,0.20642715692520142,0.7158066034317017,,0.0,1.0,0.0,4.702871893782584
ncr,random_control,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.3010069787709817,4.621584247559406,4.01847522146958,6.411031007766724,0.2200799584388733,1.572993278503418,,0.0,0.1,0.0,3.8158155546144483
ncr,random_control,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.36452953420499273,4.5334600989149605,3.6437758016958166,5.736193895339966,0.13813671469688416,2.26934552192688,,0.0,0.01,0.0,3.736469783582551
ncr,random_control,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.47980868253617404,4.512212922986445,3.7246188562810896,5.32685923576355,0.18950894474983215,0.7810570001602173,,0.0,1.0,0.0,4.595803996336711
ncr,random_control,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.3136371880969705,4.617896551599729,3.9755429171189895,5.118605136871338,0.29755842685699463,0.7968478202819824,,0.0,1.0,0.0,4.384655080334421
ncr,random_control,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.22499673680486962,4.940319677082754,4.2175806515784044,4.690894603729248,0.15971431136131287,2.2364537715911865,,0.0,0.1,0.0,4.3518026844114805
ncr,random_control,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.30705931828560373,4.713805597591053,3.8708411836643415,6.995825290679932,0.5459118485450745,0.09560593962669373,,0.0,100.0,0.0,4.795596446813172
ncr,random_control,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108916,4.646358411384975,3.989586878975021,5.7941060066223145,0.23590314388275146,0.24301528930664062,,0.0,10.0,0.0,4.621627605243476
ncr,random_control,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.4615281478338643,4.602648360167784,3.896975518333222,5.829974889755249,0.22382581233978271,0.7642635107040405,,1.0,1.0,1.0,4.964116788088623
ncr,random_control,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.27948555327813573,4.8592981379883895,3.9218372027522457,4.903280258178711,0.2416277527809143,1.939011812210083,,0.0,0.1,0.0,4.588805403544523
ncr,random_control,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,4.920523643493652,0.9053183197975159,0.0359748974442482,,0.0,1000.0,0.0,4.746085926922692
ncr,random_control,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.32173417521821057,4.5106999428905095,3.7512723488498954,5.62413215637207,0.2120814025402069,1.9892005920410156,,0.0,0.1,0.0,4.838655085077423
ncr,random_control,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.35654405976900005,4.581293570088958,3.760488994982868,5.854266405105591,0.21406513452529907,0.8265355825424194,,0.0,1.0,0.0,4.910452775846259
ncr,random_control,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.35676504103926354,4.764170105778699,4.094352301856132,5.152106285095215,0.19766828417778015,0.683753252029419,,0.0,1.0,0.0,4.907461240973376
ncr,random_control,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.4140987252296001,4.600839078188345,3.8759210948177096,4.896658897399902,0.2573317885398865,0.7378561496734619,,0.0,1.0,0.0,4.461609884280803
ncr,random_control,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.36388839267334483,4.583913213514152,3.808655249964921,7.006390571594238,0.24443471431732178,2.0756514072418213,,0.0,0.1,0.0,4.951828067279248
ncr,random_control,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.33647875888560247,4.425550849381081,3.7509907462926373,6.0087175369262695,0.19810450077056885,0.8069732189178467,,0.0,1.0,0.0,4.349122610831308
ncr,random_control,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.3230646457200005,4.9904925956294255,4.202987545311397,5.015204906463623,0.22710835933685303,0.9063997268676758,,0.0,1.0,0.0,4.497913091175828
ncr,random_control,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.4866418938729211,4.619934828909971,3.8981886105086048,5.537862062454224,0.1993427276611328,0.7892754077911377,,0.0,1.0,0.0,4.585025432154528
ncr,random_control,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.22915032936674787,4.381572666563406,3.616712109574072,5.003687381744385,0.26268941164016724,0.5751068592071533,,5.0,1.0,5.0,4.893027602488742
ncr,random_control,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.27608248674203606,4.347647538437149,3.654219278877191,4.901073932647705,0.23508287966251373,0.7285909652709961,,0.0,1.0,0.0,4.322483232808659
ncr,random_control,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.41144305314804736,4.2778868268369274,3.588461224023234,4.780972957611084,0.26355165243148804,0.7550642490386963,,0.0,1.0,0.0,4.477076093850199
ncr,random_control,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.2757351657746925,4.633892912063044,3.86297139253508,5.997359275817871,0.23813489079475403,0.8635493516921997,,0.0,1.0,0.0,4.598814115344651
ncr,random_control,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.41992508565517905,4.2554307300306995,3.709435882410837,5.657685995101929,0.21133041381835938,0.9224820137023926,,0.0,1.0,0.0,4.49969091350537
ncr,random_control,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.38847712508917104,5.351007558226726,4.509736827768138,5.124011516571045,0.18644845485687256,0.6242849826812744,,10.0,1.0,10.0,4.71459861401187
ncr,random_control,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.3216336989505946,4.417323944052112,3.7622356960963503,4.8563618659973145,0.22472155094146729,0.6890376806259155,,0.0,1.0,0.0,4.158993317946087
ncr,random_control,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.42294133906593406,4.887305723583591,4.158523775712912,4.961098670959473,0.28769439458847046,0.23643016815185547,,0.0,10.0,0.0,4.704549649997503
ncr,random_control,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.27378761080663094,4.807599787069311,4.005932322584134,4.68250846862793,0.24390166997909546,1.1886911392211914,,100.0,0.1,10.0,4.391751178863376
ncr,random_control,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.3728841617454404,5.008827248852739,4.240079452506126,5.871686697006226,0.2774248719215393,0.24257147312164307,,0.0,10.0,0.0,4.4844074867508725
ncr,random_control,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.3154964902195027,4.537577397360158,3.8285497561109643,5.142082929611206,0.20560947060585022,1.8692798614501953,,0.0,0.1,0.0,4.827489390354773
ncr,random_control,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.3927243355924036,4.523463463713085,3.9297945691979006,5.583217144012451,0.1938043236732483,0.710280179977417,,0.5,1.0,0.5,4.487890038953413
ncr,random_control,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.331730709089853,4.815467790441904,4.051459468178839,6.566419839859009,0.2759900689125061,0.6557115316390991,,10.0,1.0,10.0,4.448442994511959
ncr,random_control,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.2842853908489553,5.088452025613002,3.9698540900748367,4.99723482131958,0.19512510299682617,2.294477701187134,,1000.0,0.01,10.0,4.8046554060255335
ncr,random_control,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.18220165954366468,4.749225276170937,3.96474044436496,4.981866836547852,0.20190657675266266,2.3893940448760986,,0.0,0.01,0.0,4.8203589307340815
ncr,random_control,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.42700219506984705,4.767322127641605,4.07592982694405,6.290117263793945,0.2390972375869751,0.7460381984710693,,0.0,1.0,0.0,4.917489473017769
ncr,random_control,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.3333268343462705,4.714076208517262,3.9199033506781196,4.758340358734131,0.2188664972782135,0.7554073333740234,,0.0,1.0,0.0,4.625896293817819
ncr,random_control,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.3558730426197735,4.711537295588004,4.005197768903648,4.896138906478882,0.22675567865371704,0.9163447618484497,,0.0,1.0,0.0,4.215947574581296
ncr,random_control,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.39659644925189047,4.324686137356866,3.6812074852332106,4.706358432769775,0.3224298655986786,0.6871989965438843,,0.0,1.0,0.0,4.189126707914049
ncr,random_control,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.46648824594255833,4.476328496708591,3.7142929652044137,4.573806047439575,0.22122055292129517,0.7015249729156494,,2.0,1.0,2.0,4.719789698994264
