target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,matched,bridge,0,2,0.3,4002,0.03007806003105605,0.030883260079265135,0.00038083487324270355,0.9739276214317253,-2.114302299453381,0.984
fluid_intelligence,unrelated,prod,0,2,0.05,667,0.0314537663148685,0.030902632242545913,0.0010595220887096015,1.0178345348705862,0.5201723288221548,0.309
fluid_intelligence,unrelated,prod,0,2,0.1,1334,0.030308764138511735,0.030908441947285967,0.0007160343373044071,0.9805982517722188,-0.8374986750381092,0.78
fluid_intelligence,unrelated,prod,0,2,0.2,2668,0.029611148105364825,0.03090453361660023,0.0004981427853965027,0.9581490040496625,-2.59641522300864,0.993
fluid_intelligence,unrelated,prod,0,2,0.3,4002,0.030194086841474926,0.030883260079265135,0.00038083487324270355,0.9776845696982323,-1.8096379460265535,0.965
fluid_intelligence,unrelated,mean,0,2,0.05,667,0.0321988696474189,0.030902632242545913,0.0010595220887096015,1.0419458573851959,1.2234170657562067,0.111
fluid_intelligence,unrelated,mean,0,2,0.1,1334,0.03042622664775371,0.030908441947285967,0.0007160343373044071,0.9843985892153777,-0.6734527583518023,0.729
fluid_intelligence,unrelated,mean,0,2,0.2,2668,0.030262797176966266,0.03090453361660023,0.0004981427853965027,0.979234877070293,-1.2882580224928224,0.898
fluid_intelligence,unrelated,mean,0,2,0.3,4002,0.030871074070203192,0.030883260079265135,0.00038083487324270355,0.9996054170113302,-0.03199814386267336,0.502
fluid_intelligence,unrelated,max,0,2,0.05,667,0.030875718206077735,0.030902632242545913,0.0010595220887096015,0.9991290697744795,-0.025402053203966095,0.508
fluid_intelligence,unrelated,max,0,2,0.1,1334,0.031011974592631216,0.030908441947285967,0.0007160343373044071,1.0033496559134822,0.14459173247893367,0.441
fluid_intelligence,unrelated,max,0,2,0.2,2668,0.03118917534046059,0.03090453361660023,0.0004981427853965027,1.0092103549398805,0.5714058944641649,0.275
