target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,random,bridge,0,1,0.1,1334,0.03333099129110422,0.03241929700845637,0.0007851386804570401,1.0281219633605887,1.1611888515251143,0.126
fluid_intelligence,random,bridge,0,1,0.2,2668,0.032915243856301984,0.032451021689546236,0.0005433136614752546,1.0143053174472252,0.854427561227248,0.202
fluid_intelligence,random,bridge,0,1,0.3,4002,0.0324671106991568,0.03246881508147794,0.00045850066873889887,0.9999475070982152,-0.0037172951695492976,0.521
fluid_intelligence,matched,prod,0,2,0.05,667,0.033056307888392,0.030903472212785627,0.0010708771174053483,1.0696632294514687,2.0103480040945545,0.02
fluid_intelligence,matched,prod,0,2,0.1,1334,0.031715755947459935,0.030903762974506387,0.0007291030780936872,1.0262748900068703,1.1136874844591047,0.144
fluid_intelligence,matched,prod,0,2,0.2,2668,0.030983125076332024,0.03089927800726521,0.0005240689223382828,1.0027135607844009,0.1599924465902408,0.426
fluid_intelligence,matched,prod,0,2,0.3,4002,0.0307362368812108,0.030877330909357518,0.00041255825434501043,0.995430497909262,-0.3419978309989796,0.636
fluid_intelligence,matched,mean,0,2,0.05,667,0.0332141120713114,0.030903472212785627,0.0010708771174053483,1.0747695871394605,2.1577077528038617,0.016
fluid_intelligence,matched,mean,0,2,0.1,1334,0.03169746399194962,0.030903762974506387,0.0007291030780936872,1.0256829894177608,1.08859918616507,0.15
fluid_intelligence,matched,mean,0,2,0.2,2668,0.030660925985532283,0.03089927800726521,0.0005240689223382828,0.9922861621013641,-0.4548104487277231,0.676
fluid_intelligence,matched,mean,0,2,0.3,4002,0.031016851521022473,0.030877330909357518,0.00041255825434501043,1.0045185450800307,0.3381840266084663,0.355
fluid_intelligence,matched,max,0,2,0.05,667,0.032603680296223556,0.030903472212785627,0.0010708771174053483,1.0550167331273055,1.5876780405555775,0.056
fluid_intelligence,matched,max,0,2,0.1,1334,0.03157040745321976,0.030903762974506387,0.0007291030780936872,1.0215716280008786,0.9143350216767484,0.192
fluid_intelligence,matched,max,0,2,0.2,2668,0.030987481209525252,0.03089927800726521,0.0005240689223382828,1.0028545392626746,0.16830458456971048,0.425
fluid_intelligence,matched,max,0,2,0.3,4002,0.030670609424668843,0.030877330909357518,0.00041255825434501043,0.9933050727313342,-0.501072230434152,0.694
fluid_intelligence,matched,bridge,0,2,0.05,667,0.032390964471095185,0.030903472212785627,0.0010708771174053483,1.0481334993060794,1.3890410338710342,0.09
fluid_intelligence,matched,bridge,0,2,0.1,1334,0.031035829608987847,0.030903762974506387,0.0007291030780936872,1.0042734806952283,0.18113575219948594,0.429
fluid_intelligence,matched,bridge,0,2,0.2,2668,0.030579175523097406,0.03089927800726521,0.0005240689223382828,0.9896404542496902,-0.6108022638312101,0.732
fluid_intelligence,matched,bridge,0,2,0.3,4002,0.030078060031056047,0.030877330909357518,0.00041255825434501043,0.9741146383200094,-1.9373527735384106,0.972
fluid_intelligence,unrelated,prod,0,2,0.05,667,0.031453766314868487,0.030903472212785627,0.0010708771174053483,1.0178068696712723,0.5138723137685293,0.313
fluid_intelligence,unrelated,prod,0,2,0.1,1334,0.030308764138511746,0.030903762974506387,0.0007291030780936872,0.9807467188870987,-0.8160695707804785,0.78
fluid_intelligence,unrelated,prod,0,2,0.2,2668,0.029611148105364846,0.03089927800726521,0.0005240689223382828,0.9583119740986344,-2.4579398758335205,0.993
fluid_intelligence,unrelated,prod,0,2,0.3,4002,0.03019408684147495,0.030877330909357518,0.00041255825434501043,0.9778723080084779,-1.656115374463433,0.949
fluid_intelligence,unrelated,mean,0,2,0.05,667,0.032198869647418915,0.030903472212785627,0.0010708771174053483,1.0419175368293194,1.2096602061793371,0.116
fluid_intelligence,unrelated,mean,0,2,0.1,1334,0.030426226647753726,0.030903762974506387,0.0007291030780936872,0.98454763171894,-0.6549640799778637,0.723
fluid_intelligence,unrelated,mean,0,2,0.2,2668,0.030262797176966276,0.03089927800726521,0.0005240689223382828,0.9794014335820636,-1.214498328691377,0.892
fluid_intelligence,unrelated,mean,0,2,0.3,4002,0.0308710740702032,0.030877330909357518,0.00041255825434501043,0.9997973646370962,-0.015165953143398168,0.497
fluid_intelligence,unrelated,max,0,2,0.05,667,0.030875718206077773,0.030903472212785627,0.0010708771174053483,0.9991019129981008,-0.025917078866247677,0.513
