target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,random,max,0,0,0.05,667,0.04760962323744857,0.06263398744004023,0.0017983685013226863,0.7601244178015244,-8.354441368129697,1.0
fluid_intelligence,random,max,0,0,0.1,1334,0.05318616419222558,0.06271758913859213,0.0012659253728463744,0.8480262861299692,-7.52921550575733,1.0
fluid_intelligence,random,max,0,0,0.2,2668,0.059375417800255265,0.06263481856987471,0.0008655769386153067,0.9479618390530932,-3.7655818035466875,1.0
fluid_intelligence,random,max,0,0,0.3,4002,0.05971084027050856,0.06270775232196432,0.0007241233469315922,0.9522082686671892,-4.13867618570083,1.0
fluid_intelligence,matched,bridge,0,0,0.05,667,0.07128937330554405,0.06263398744004023,0.0017983685013226863,1.1381899224249399,4.812910067729641,0.0
fluid_intelligence,matched,bridge,0,0,0.1,1334,0.06684588867415733,0.06271758913859213,0.0012659253728463744,1.065823632449305,3.2610923393398106,0.001
fluid_intelligence,matched,bridge,0,0,0.2,2668,0.06322750936653644,0.06263481856987471,0.0008655769386153067,1.0094626409111496,0.6847349671883327,0.242
fluid_intelligence,matched,bridge,0,0,0.3,4002,0.06193062966792725,0.06270775232196432,0.0007241233469315922,0.9876072315581167,-1.073190993399205,0.841
fluid_intelligence,unrelated,bridge,0,0,0.05,667,0.06697574446391917,0.06263398744004023,0.0017983685013226863,1.0693195052931177,2.4142755062077725,0.007
fluid_intelligence,unrelated,bridge,0,0,0.1,1334,0.06907815852751004,0.06271758913859213,0.0012659253728463744,1.101416037769922,5.024442613561385,0.0
fluid_intelligence,unrelated,bridge,0,0,0.2,2668,0.06748937488175999,0.06263481856987471,0.0008655769386153067,1.0775057136386463,5.6084630901226165,0.0
fluid_intelligence,unrelated,bridge,0,0,0.3,4002,0.0672589301470214,0.06270775232196432,0.0007241233469315922,1.0725775945801674,6.285086434986926,0.0
fluid_intelligence,shuffled,bridge,0,0,0.05,667,0.06314167358387966,0.06263398744004023,0.0017983685013226863,1.008105601520667,0.28230373444932694,0.393
fluid_intelligence,shuffled,bridge,0,0,0.1,1334,0.062363037214083324,0.06271758913859213,0.0012659253728463744,0.9943468502316739,-0.28007332194599344,0.611
fluid_intelligence,shuffled,bridge,0,0,0.2,2668,0.06228684980014144,0.06263481856987471,0.0008655769386153067,0.9944444834729571,-0.40200790271738507,0.667
fluid_intelligence,shuffled,bridge,0,0,0.3,4002,0.06143722383325002,0.06270775232196432,0.0007241233469315922,0.9797388928534553,-1.7545746786069745,0.961
fluid_intelligence,random,bridge,0,0,0.05,667,0.05994188534151901,0.06263398744004023,0.0017983685013226863,0.9570185101004726,-1.4969691120263728,0.935
fluid_intelligence,random,bridge,0,0,0.1,1334,0.05996380167488888,0.06271758913859213,0.0012659253728463744,0.9560922621305168,-2.1753157988385103,0.989
fluid_intelligence,random,bridge,0,0,0.2,2668,0.05857735548577712,0.06263481856987471,0.0008655769386153067,0.9352203267010164,-4.6875822391807915,1.0
fluid_intelligence,random,bridge,0,0,0.3,4002,0.05983624075354027,0.06270775232196432,0.0007241233469315922,0.9542080291176652,-3.965500602337743,1.0
fluid_intelligence,matched,prod,0,1,0.05,667,0.06046254322298527,0.05439214863018974,0.0017164244195014893,1.1116042433636502,3.5366512640029826,0.001
fluid_intelligence,matched,prod,0,1,0.1,1334,0.05619680222940442,0.05421787616541469,0.0012338739391528286,1.0364995127797367,1.6038316404903215,0.055
fluid_intelligence,matched,prod,0,1,0.2,2668,0.05733810106430812,0.054248074216068636,0.0008486505690287318,1.0569610422654265,3.6411061996646885,0.0
fluid_intelligence,matched,prod,0,1,0.3,4002,0.05725666888625642,0.05425276572760292,0.0007384431310665395,1.0553686640370699,4.067886926261932,0.0
fluid_intelligence,unrelated,prod,0,1,0.05,667,0.061362934745796474,0.05439214863018974,0.0017164244195014893,1.128157947261853,4.061225205378572,0.0
fluid_intelligence,unrelated,prod,0,1,0.1,1334,0.058063216214791116,0.05421787616541469,0.0012338739391528286,1.0709238413847968,3.1164772407922157,0.003
fluid_intelligence,unrelated,prod,0,1,0.2,2668,0.05866412593955246,0.054248074216068636,0.0008486505690287318,1.0814047648197576,5.203616051937527,0.0
