target,prior_type,lifting,modality,metric,value,seed,fold
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.15455364965191018,4,4
fluid_intelligence,matched,bridge,SC,marginal_pearson,-0.0024036598012327267,4,4
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.1607433940835881,4,4
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.024583206103060636,4,4
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.01746050009150005,4,4
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.04169270679444217,4,4
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.005213722395980631,4,4
fluid_intelligence,random,bridge,SC,marginal_pearson,0.003342065100306226,4,4
fluid_intelligence,matched,prod,FC,marginal_pearson,0.0889889606970265,5,0
fluid_intelligence,matched,prod,SC,marginal_pearson,0.05408682413756276,5,0
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.18510539071183235,5,0
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.012836177346614698,5,0
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.051107806391952434,5,0
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.02707199478862835,5,0
fluid_intelligence,random,prod,FC,marginal_pearson,-0.036826435540270576,5,0
fluid_intelligence,random,prod,SC,marginal_pearson,-0.001491819579528581,5,0
fluid_intelligence,matched,mean,FC,marginal_pearson,0.11586216850059558,5,0
fluid_intelligence,matched,mean,SC,marginal_pearson,0.05133979269441685,5,0
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.21886174287301902,5,0
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.023032002043290846,5,0
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.05632038651776596,5,0
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.03823713753204937,5,0
fluid_intelligence,random,mean,FC,marginal_pearson,-0.040414359903881314,5,0
fluid_intelligence,random,mean,SC,marginal_pearson,-0.0004272388367469863,5,0
fluid_intelligence,matched,max,FC,marginal_pearson,0.10801892429191604,5,0
fluid_intelligence,matched,max,SC,marginal_pearson,0.043687365915386724,5,0
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.18930044785323882,5,0
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.03384351678075491,5,0
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.029164748479347753,5,0
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.03394618819498697,5,0
fluid_intelligence,random,max,FC,marginal_pearson,-0.05526665089400498,5,0
fluid_intelligence,random,max,SC,marginal_pearson,-0.006386289466758892,5,0
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.09079083268455078,5,0
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.01887216643910783,5,0
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.1623505775843888,5,0
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.025512495257605315,5,0
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.03269188290343805,5,0
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.033309810825727613,5,0
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.0036676476082652277,5,0
fluid_intelligence,random,bridge,SC,marginal_pearson,0.0027406912534823557,5,0
fluid_intelligence,matched,prod,FC,marginal_pearson,0.1526686906589158,5,1
fluid_intelligence,matched,prod,SC,marginal_pearson,0.019459180739176123,5,1
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.17839128405698224,5,1
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.004882686450444219,5,1
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.060166365343082694,5,1
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.02212817251951347,5,1
fluid_intelligence,random,prod,FC,marginal_pearson,-0.032514330452525275,5,1
fluid_intelligence,random,prod,SC,marginal_pearson,0.002801669130233929,5,1
fluid_intelligence,matched,mean,FC,marginal_pearson,0.16808589155963533,5,1
fluid_intelligence,matched,mean,SC,marginal_pearson,0.0129715653511203,5,1
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.18432891701504578,5,1
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.02046060304141398,5,1
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.07231619993381982,5,1
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.0285892967100076,5,1
fluid_intelligence,random,mean,FC,marginal_pearson,-0.03765616090527081,5,1
fluid_intelligence,random,mean,SC,marginal_pearson,0.005416650760124779,5,1
fluid_intelligence,matched,max,FC,marginal_pearson,0.14461471839484075,5,1
fluid_intelligence,matched,max,SC,marginal_pearson,0.004505976262825093,5,1
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.1543421463767507,5,1
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.03386361271216322,5,1
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.05872426805645659,5,1
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.02475284307878871,5,1
fluid_intelligence,random,max,FC,marginal_pearson,-0.02468077020693762,5,1
fluid_intelligence,random,max,SC,marginal_pearson,1.5876022630857863e-05,5,1
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.09736423257885762,5,1
fluid_intelligence,matched,bridge,SC,marginal_pearson,-0.003675363628514775,5,1
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.10820173699105956,5,1
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.030935523551540917,5,1
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.049929706313076354,5,1
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.022155246834248802,5,1
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.007952106321142844,5,1
fluid_intelligence,random,bridge,SC,marginal_pearson,0.0058717003675862285,5,1
fluid_intelligence,matched,prod,FC,marginal_pearson,0.06812990967069735,5,2
fluid_intelligence,matched,prod,SC,marginal_pearson,0.0405297802317192,5,2
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.18446653367322197,5,2
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.019909830504486338,5,2
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.06766656951718272,5,2
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.02619023618612951,5,2
fluid_intelligence,random,prod,FC,marginal_pearson,-0.10488086653602174,5,2
fluid_intelligence,random,prod,SC,marginal_pearson,0.0141032506511679,5,2
fluid_intelligence,matched,mean,FC,marginal_pearson,0.09456099174311879,5,2
fluid_intelligence,matched,mean,SC,marginal_pearson,0.04470546558552005,5,2
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.22413292393293302,5,2
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.022530111206218662,5,2
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.08208993812304463,5,2
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.04165082141120623,5,2
fluid_intelligence,random,mean,FC,marginal_pearson,-0.11668525130807458,5,2
fluid_intelligence,random,mean,SC,marginal_pearson,0.018329434067836468,5,2
fluid_intelligence,matched,max,FC,marginal_pearson,0.08469059356280365,5,2
fluid_intelligence,matched,max,SC,marginal_pearson,0.03964252282936305,5,2
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.1829264261936011,5,2
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.026712510349638383,5,2
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.05785419560123986,5,2
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.03920115108396925,5,2
fluid_intelligence,random,max,FC,marginal_pearson,-0.11304102290716939,5,2
fluid_intelligence,random,max,SC,marginal_pearson,0.015203429068404606,5,2
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.08065519295807991,5,2
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.026005371600901044,5,2
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.17272648148554423,5,2
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.015628544173083334,5,2
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.057598133342257024,5,2
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.04109112228497079,5,2
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.014232832665942153,5,2
fluid_intelligence,random,bridge,SC,marginal_pearson,0.008215387902053669,5,2
fluid_intelligence,matched,prod,FC,marginal_pearson,0.09314202042429631,5,3
fluid_intelligence,matched,prod,SC,marginal_pearson,0.056818878901690476,5,3
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.14066262373663263,5,3
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.02860926655441238,5,3
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.0313227525911819,5,3
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.055510403075034895,5,3
fluid_intelligence,random,prod,FC,marginal_pearson,-0.0013494904371286276,5,3
fluid_intelligence,random,prod,SC,marginal_pearson,0.011299677050813016,5,3
fluid_intelligence,matched,mean,FC,marginal_pearson,0.11516943888538969,5,3
fluid_intelligence,matched,mean,SC,marginal_pearson,0.053845319867190516,5,3
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.13186992332218797,5,3
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.04392072264536368,5,3
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.03725989288775487,5,3
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.0711591711447793,5,3
fluid_intelligence,random,mean,FC,marginal_pearson,0.003999081375307123,5,3
fluid_intelligence,random,mean,SC,marginal_pearson,0.012928339155666857,5,3
fluid_intelligence,matched,max,FC,marginal_pearson,0.10130564722078746,5,3
fluid_intelligence,matched,max,SC,marginal_pearson,0.04448463313721921,5,3
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.09076980930547862,5,3
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.05190059827711127,5,3
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.02173113530690719,5,3
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.06310338597517838,5,3
fluid_intelligence,random,max,FC,marginal_pearson,0.009750444872482904,5,3
fluid_intelligence,random,max,SC,marginal_pearson,0.009007458172066577,5,3
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.0834198253036132,5,3
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.019658421806914066,5,3
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.06086575971903159,5,3
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.04341004955902987,5,3
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.025254986045069306,5,3
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.0545135741331103,5,3
fluid_intelligence,random,bridge,FC,marginal_pearson,0.012951793068253656,5,3
fluid_intelligence,random,bridge,SC,marginal_pearson,0.0023856356562456382,5,3
fluid_intelligence,matched,prod,FC,marginal_pearson,0.07200505785076214,5,4
fluid_intelligence,matched,prod,SC,marginal_pearson,0.03689174347983115,5,4
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.07601953296155167,5,4
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.032052899981532545,5,4
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.0649197498370229,5,4
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.03316041912567215,5,4
fluid_intelligence,random,prod,FC,marginal_pearson,-0.045591534572346444,5,4
fluid_intelligence,random,prod,SC,marginal_pearson,0.013265402752310765,5,4
fluid_intelligence,matched,mean,FC,marginal_pearson,0.06672564923696324,5,4
fluid_intelligence,matched,mean,SC,marginal_pearson,0.03030802837510444,5,4
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.052538659632091395,5,4
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.031384047895901344,5,4
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.07100645780533024,5,4
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.05009865669207622,5,4
fluid_intelligence,random,mean,FC,marginal_pearson,-0.04710890957725543,5,4
fluid_intelligence,random,mean,SC,marginal_pearson,0.012221241856262511,5,4
fluid_intelligence,matched,max,FC,marginal_pearson,0.04821506471343458,5,4
fluid_intelligence,matched,max,SC,marginal_pearson,0.024068150529227193,5,4
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.029436723232878617,5,4
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.03180726336947076,5,4
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.05822391807761266,5,4
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.04786152653279064,5,4
fluid_intelligence,random,max,FC,marginal_pearson,-0.02367318539386808,5,4
fluid_intelligence,random,max,SC,marginal_pearson,0.0028414603949624972,5,4
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.02203698954142344,5,4
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.003909277885682519,5,4
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,-0.0010927924799015469,5,4
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.016291662574831865,5,4
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.04050960325463448,5,4
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.04700882691243824,5,4
fluid_intelligence,random,bridge,FC,marginal_pearson,0.0024430647182331956,5,4
fluid_intelligence,random,bridge,SC,marginal_pearson,-0.004258548213658515,5,4
fluid_intelligence,matched,prod,FC,marginal_pearson,0.1598132312305546,6,0
fluid_intelligence,matched,prod,SC,marginal_pearson,0.023058374556837284,6,0
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.18909684239355168,6,0
fluid_intelligence,unrelated,prod,SC,marginal_pearson,-0.001522441541349298,6,0
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.09738958511725068,6,0
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.033000802536962116,6,0
fluid_intelligence,random,prod,FC,marginal_pearson,-0.10144507238307371,6,0
fluid_intelligence,random,prod,SC,marginal_pearson,0.012630772833171381,6,0
fluid_intelligence,matched,mean,FC,marginal_pearson,0.18337653479110255,6,0
fluid_intelligence,matched,mean,SC,marginal_pearson,0.014673495281084484,6,0
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.20311087616898513,6,0
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.011409609101191282,6,0
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.11464318317314648,6,0
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.04663981423183815,6,0
fluid_intelligence,random,mean,FC,marginal_pearson,-0.1137579625111766,6,0
fluid_intelligence,random,mean,SC,marginal_pearson,0.013035268725805245,6,0
fluid_intelligence,matched,max,FC,marginal_pearson,0.1543865508049314,6,0
fluid_intelligence,matched,max,SC,marginal_pearson,0.0062496940492561106,6,0
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.17108731284995632,6,0
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.024536484818809507,6,0
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.0973670026551198,6,0
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.045758277091087804,6,0
fluid_intelligence,random,max,FC,marginal_pearson,-0.09445068232834214,6,0
fluid_intelligence,random,max,SC,marginal_pearson,0.003947020935916892,6,0
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.11604964761324263,6,0
fluid_intelligence,matched,bridge,SC,marginal_pearson,-0.00568213370136806,6,0
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.12870454343462612,6,0
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.02263602645813847,6,0
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.07622788345343465,6,0
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.040659298664110194,6,0
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.01590430234267552,6,0
fluid_intelligence,random,bridge,SC,marginal_pearson,-0.0007147545841891009,6,0
fluid_intelligence,matched,prod,FC,marginal_pearson,0.1303915399191045,6,1
fluid_intelligence,matched,prod,SC,marginal_pearson,0.01065226722482798,6,1
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.2498414287320709,6,1
fluid_intelligence,unrelated,prod,SC,marginal_pearson,-0.009043862265996544,6,1
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.06635960517522349,6,1
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.016879627541418585,6,1
fluid_intelligence,random,prod,FC,marginal_pearson,-0.045137368712152515,6,1
fluid_intelligence,random,prod,SC,marginal_pearson,-0.007746264754685328,6,1
fluid_intelligence,matched,mean,FC,marginal_pearson,0.16760777721846076,6,1
fluid_intelligence,matched,mean,SC,marginal_pearson,0.013180752362934369,6,1
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.2981948962213241,6,1
fluid_intelligence,unrelated,mean,SC,marginal_pearson,-0.003957505014187438,6,1
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.08186970889911134,6,1
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.028584722269922598,6,1
fluid_intelligence,random,mean,FC,marginal_pearson,-0.047858625955449034,6,1
fluid_intelligence,random,mean,SC,marginal_pearson,-0.003473396379115444,6,1
fluid_intelligence,matched,max,FC,marginal_pearson,0.15322220817407353,6,1
fluid_intelligence,matched,max,SC,marginal_pearson,0.005589373853097674,6,1
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.25891176451047554,6,1
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.001713156142582599,6,1
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.05444843239491219,6,1
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.030045339879224142,6,1
fluid_intelligence,random,max,FC,marginal_pearson,-0.04966502032995479,6,1
fluid_intelligence,random,max,SC,marginal_pearson,0.004337409389845795,6,1
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.1289215208347682,6,1
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.009558078804566007,6,1
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.22419465200687394,6,1
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.004290868586394102,6,1
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.059083832775532676,6,1
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.02979586951513066,6,1
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.0004922017805530938,6,1
fluid_intelligence,random,bridge,SC,marginal_pearson,0.011234214854837925,6,1
fluid_intelligence,matched,prod,FC,marginal_pearson,0.10886264558640549,6,2
fluid_intelligence,matched,prod,SC,marginal_pearson,0.06237919406531438,6,2
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.21409385340231407,6,2
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.03814799010391232,6,2
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.06822068762016073,6,2
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.03968261681118635,6,2
fluid_intelligence,random,prod,FC,marginal_pearson,-0.042487420827613157,6,2
fluid_intelligence,random,prod,SC,marginal_pearson,0.01605200904752215,6,2
fluid_intelligence,matched,mean,FC,marginal_pearson,0.16429493904207185,6,2
fluid_intelligence,matched,mean,SC,marginal_pearson,0.06393131186098129,6,2
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.26677456777885655,6,2
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.04843045840484385,6,2
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.07617003913607345,6,2
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.05417683782204362,6,2
fluid_intelligence,random,mean,FC,marginal_pearson,-0.04939232814064971,6,2
fluid_intelligence,random,mean,SC,marginal_pearson,0.01308193432636085,6,2
fluid_intelligence,matched,max,FC,marginal_pearson,0.16503857530959276,6,2
fluid_intelligence,matched,max,SC,marginal_pearson,0.055855237973385596,6,2
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.24240863405546376,6,2
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.05697740301304642,6,2
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.042103440984121505,6,2
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.04770198997821057,6,2
fluid_intelligence,random,max,FC,marginal_pearson,-0.06269159084032062,6,2
fluid_intelligence,random,max,SC,marginal_pearson,0.0035668585129180535,6,2
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.15399382372400883,6,2
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.030748296552227897,6,2
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.21252397941947979,6,2
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.039493552208586004,6,2
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.04552501896910359,6,2
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.04526400800428747,6,2
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.01083523887497722,6,2
fluid_intelligence,random,bridge,SC,marginal_pearson,-0.009228363858794822,6,2
fluid_intelligence,matched,prod,FC,marginal_pearson,0.06346958733797056,6,3
fluid_intelligence,matched,prod,SC,marginal_pearson,0.031681316866358465,6,3
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.1557041611046617,6,3
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.005212762428176788,6,3
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.06451795229091334,6,3
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.02504283080236657,6,3
fluid_intelligence,random,prod,FC,marginal_pearson,-0.08448666890259324,6,3
fluid_intelligence,random,prod,SC,marginal_pearson,0.018229195889132944,6,3
fluid_intelligence,matched,mean,FC,marginal_pearson,0.08748167988162872,6,3
fluid_intelligence,matched,mean,SC,marginal_pearson,0.026808587416190452,6,3
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.18071729469475678,6,3
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.009565602622280083,6,3
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.07918342759045914,6,3
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.03821279241882902,6,3
fluid_intelligence,random,mean,FC,marginal_pearson,-0.09362823658128339,6,3
fluid_intelligence,random,mean,SC,marginal_pearson,0.024477513787681555,6,3
fluid_intelligence,matched,max,FC,marginal_pearson,0.09307085619748817,6,3
fluid_intelligence,matched,max,SC,marginal_pearson,0.021092373359477536,6,3
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.16388806388639543,6,3
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.017560141446118074,6,3
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.05723664163410829,6,3
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.036882695887984776,6,3
fluid_intelligence,random,max,FC,marginal_pearson,-0.10062833805870168,6,3
fluid_intelligence,random,max,SC,marginal_pearson,0.025888501512641066,6,3
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.07397534605245686,6,3
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.004843636124111796,6,3
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.13042723374847065,6,3
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.010745903872341103,6,3
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.056655914984818735,6,3
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.036220823842992064,6,3
fluid_intelligence,random,bridge,FC,marginal_pearson,-0.010587803293491401,6,3
fluid_intelligence,random,bridge,SC,marginal_pearson,0.012495176203854855,6,3
fluid_intelligence,matched,prod,FC,marginal_pearson,0.10196560086871835,6,4
fluid_intelligence,matched,prod,SC,marginal_pearson,0.035939584312874355,6,4
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.06703808990824342,6,4
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.006966334493993776,6,4
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.041356231813210166,6,4
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.03984443540643049,6,4
fluid_intelligence,random,prod,FC,marginal_pearson,-0.03877245540093251,6,4
fluid_intelligence,random,prod,SC,marginal_pearson,0.013703080752639697,6,4
fluid_intelligence,matched,mean,FC,marginal_pearson,0.10752003239936779,6,4
fluid_intelligence,matched,mean,SC,marginal_pearson,0.029534202817976286,6,4
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.06036502386657743,6,4
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.011614917106375333,6,4
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.05451222262480549,6,4
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.05493000591118373,6,4
fluid_intelligence,random,mean,FC,marginal_pearson,-0.038586182950503284,6,4
fluid_intelligence,random,mean,SC,marginal_pearson,0.014292826809310459,6,4
fluid_intelligence,matched,max,FC,marginal_pearson,0.07535036592011693,6,4
fluid_intelligence,matched,max,SC,marginal_pearson,0.01046258631119512,6,4
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.030443786409959202,6,4
fluid_intelligence,unrelated,max,SC,marginal_pearson,0.011729103519586476,6,4
fluid_intelligence,shuffled,max,FC,marginal_pearson,-0.05662023325737742,6,4
fluid_intelligence,shuffled,max,SC,marginal_pearson,-0.0457811165734069,6,4
fluid_intelligence,random,max,FC,marginal_pearson,-0.012838042195336451,6,4
fluid_intelligence,random,max,SC,marginal_pearson,0.013104073370677587,6,4
fluid_intelligence,matched,bridge,FC,marginal_pearson,0.05600339914053964,6,4
fluid_intelligence,matched,bridge,SC,marginal_pearson,0.003824387105925822,6,4
fluid_intelligence,unrelated,bridge,FC,marginal_pearson,0.024502811446153343,6,4
fluid_intelligence,unrelated,bridge,SC,marginal_pearson,0.012240278993064726,6,4
fluid_intelligence,shuffled,bridge,FC,marginal_pearson,-0.04346308540353224,6,4
fluid_intelligence,shuffled,bridge,SC,marginal_pearson,-0.04646144490718069,6,4
fluid_intelligence,random,bridge,FC,marginal_pearson,0.005603961343854856,6,4
fluid_intelligence,random,bridge,SC,marginal_pearson,-0.00041506647974633203,6,4
fluid_intelligence,matched,prod,FC,marginal_pearson,0.1150349185280221,7,0
fluid_intelligence,matched,prod,SC,marginal_pearson,0.044483261204242674,7,0
fluid_intelligence,unrelated,prod,FC,marginal_pearson,0.1637926482644842,7,0
fluid_intelligence,unrelated,prod,SC,marginal_pearson,0.025376086805700738,7,0
fluid_intelligence,shuffled,prod,FC,marginal_pearson,-0.09766076631772833,7,0
fluid_intelligence,shuffled,prod,SC,marginal_pearson,-0.03360696170333781,7,0
fluid_intelligence,random,prod,FC,marginal_pearson,-0.06909532157633921,7,0
fluid_intelligence,random,prod,SC,marginal_pearson,0.02316272023599502,7,0
fluid_intelligence,matched,mean,FC,marginal_pearson,0.15367075329991403,7,0
fluid_intelligence,matched,mean,SC,marginal_pearson,0.0381266309476101,7,0
fluid_intelligence,unrelated,mean,FC,marginal_pearson,0.19676286404352714,7,0
fluid_intelligence,unrelated,mean,SC,marginal_pearson,0.03661340851113526,7,0
fluid_intelligence,shuffled,mean,FC,marginal_pearson,-0.11045244951700973,7,0
fluid_intelligence,shuffled,mean,SC,marginal_pearson,-0.04799251564420648,7,0
fluid_intelligence,random,mean,FC,marginal_pearson,-0.07653550209031754,7,0
fluid_intelligence,random,mean,SC,marginal_pearson,0.027277396924775394,7,0
fluid_intelligence,matched,max,FC,marginal_pearson,0.13905643827502587,7,0
fluid_intelligence,matched,max,SC,marginal_pearson,0.032196793117825875,7,0
fluid_intelligence,unrelated,max,FC,marginal_pearson,0.16062754315311395,7,0
