edge_idx,roi_i,roi_j,lor_mean,lor_sd,delta_pmi,pmi_fluid,pmi_background
30,0,31,0.0,0.0,-3.351218295309325,-6.622217400129764,-3.270999104820439
31,0,32,-0.22246222660525428,0.45648285730730587,2.318502945136502,0.0,-2.318502945136502
32,0,33,-0.05561555665131357,0.2487203305576555,-5.916469321254818,-7.314699120584546,-1.3982297993297288
33,0,34,-0.11123111330262714,0.34236214298047934,-3.612293659578159,-6.622217400129764,-3.009923740551605
34,0,35,0.0,0.0,-4.044900693916389,-6.622217400129764,-2.577316706213374
35,0,36,-0.05561555665131357,0.2487203305576555,4.276812769870078,0.0,-4.276812769870078
36,0,37,0.0,0.0,-2.5515739967745725,-6.622217400129764,-4.0706434033551915
37,0,38,-0.11123111330262714,0.34236214298047934,3.8152903285780013,0.0,-3.8152903285780013
38,0,39,-0.05561555665131357,0.24872033055765547,-3.368795181451349,-7.314699120584546,-3.945903939133197
39,0,40,-0.27807778325656785,0.4941571885252923,-4.516130725495739,-8.00751340495427,-3.491382679458532
40,0,41,-0.1668466699539407,0.4074924567896079,-3.7789637428106237,-7.314699120584546,-3.535735377773922
41,0,42,-0.24869796340158717,0.5208570025792871,-4.295129913968275,-6.622217400129764,-2.327087486161489
42,0,43,-0.13746685009896004,0.4315911231924982,2.6663757953976264,0.0,-2.6663757953976264
43,0,44,-0.05561555665131357,0.24872033055765547,2.1577105244170447,0.0,-2.1577105244170447
44,0,45,-0.05561555665131357,0.2487203305576555,-5.944915380025814,-7.719942310213005,-1.775026930187191
45,0,46,0.0,0.0,3.743040620173135,0.0,-3.743040620173135
46,0,47,-0.1668466699539407,0.4074924567896079,-4.36615520094823,-6.622217400129764,-2.2560621991815344
47,0,48,-0.1668466699539407,0.40749245678960794,-5.792736263441975,-7.314699120584546,-1.5219628571425716
48,0,49,0.0,0.0,3.93558337032797,0.0,-3.93558337032797
49,0,50,-0.11123111330262714,0.3423621429804793,4.690388667486362,0.0,-4.690388667486362
50,0,51,-0.05561555665131357,0.2487203305576555,-4.909446952390017,-7.314699120584546,-2.4052521681945294
51,0,52,1.0566955763749575,0.2487203305576554,5.8234851826464835,1.5176107091972415,-4.305874473449242
52,0,53,0.0,0.0,-1.8034154392037012,-7.719942310213005,-5.916526871009304
53,0,54,0.0,0.0,-1.0713518900173993,-6.622217400129764,-5.550865510112365
54,0,55,-0.1668466699539407,0.40749245678960794,-3.2555583454942987,-7.314699120584546,-4.059140775090247
55,0,56,-0.05561555665131357,0.24872033055765547,-1.6795179739010635,-6.622217400129764,-4.9426994262287005
56,0,57,0.0,0.0,-2.8884664567656033,-6.622217400129764,-3.7337509433641607
57,0,58,-0.1668466699539407,0.40749245678960794,-4.044566933534861,-8.230590363729986,-4.186023430195125
58,0,59,0.9454644630723305,0.4074924567896079,5.749474940074307,1.5176107091972415,-4.231864230877065
59,0,60,0.9748442829273112,0.4315911231924983,5.332314099701785,0.9581376249890708,-4.374176474712714
60,0,61,-0.05561555665131357,0.2487203305576555,-2.7088436321760927,-7.719942310213005,-5.0110986780369124
61,0,62,-0.3305492568492336,0.602021128197741,-4.87351202464899,-7.314699120584546,-2.441187095935556
62,0,63,-0.1668466699539407,0.4074924567896079,-3.7282137099413335,-7.314699120584546,-3.5864854106432125
63,0,64,0.0,0.0,-4.13626005704702,-8.230590363729986,-4.094330306682966
64,0,65,0.0,0.0,-4.337608971972874,-7.719942310213005,-3.382333338240131
65,0,66,-0.22246222660525428,0.45648285730730587,-5.495104866255103,-7.314699120584546,-1.8195942543294437
66,0,67,-0.05561555665131357,0.24872033055765547,-4.355362322523485,-8.00751340495427,-3.652151082430786
67,0,68,0.0,0.0,-3.8185426126685154,-6.622217400129764,-2.8036747874612487
68,0,69,0.0,0.0,-5.0288251053203075,-7.314699120584546,-2.2858740152642385
69,0,70,-0.05561555665131357,0.24872033055765547,-2.0773836433122437,-6.622217400129764,-4.54483375681752
70,0,71,0.8342333497697034,0.4941571885252923,4.805249760821606,1.5176107091972415,-3.287639051624364
71,0,72,-0.05561555665131357,0.24872033055765547,-1.960275317554733,-7.314699120584546,-5.354423803029813
72,0,73,0.0,0.0,-1.844274557242466,-7.314699120584546,-5.47042456334208
73,0,74,-0.05561555665131357,0.24872033055765547,-2.7320674611582545,-7.314699120584546,-4.5826316594262915
74,0,75,-0.05561555665131357,0.24872033055765547,-3.8952520753692568,-7.314699120584546,-3.419447045215289
75,0,76,-0.24869796340158717,0.5208570025792872,-3.2107550164206753,-7.719942310213005,-4.50918729379233
76,0,77,0.9454644630723305,0.4074924567896079,6.2819205278599854,1.805181803938508,-4.4767387239214775
77,0,78,-0.05561555665131357,0.24872033055765547,-2.6239398431256404,-6.622217400129764,-3.9982775570041236
78,0,79,-0.1668466699539407,0.4074924567896079,4.214642490001738,0.0,-4.214642490001738
79,0,80,-0.38930889655919493,0.544321115450321,-3.878754741031729,-6.622217400129764,-2.743462659098035
80,0,81,-0.22246222660525428,0.4564828573073058,3.4064101166304743,0.0,-3.4064101166304743
81,0,82,-0.05561555665131357,0.24872033055765544,-3.816587748010152,-6.622217400129764,-2.805629652119612
82,0,83,-0.1668466699539407,0.4074924567896079,-4.83820461947311,-6.622217400129764,-1.7840127806566533
83,0,84,-0.27807778325656785,0.49415718852529233,-4.346952325663989,-7.314699120584546,-2.967746794920557
84,0,85,0.0,0.0,-3.1706649008812016,-6.622217400129764,-3.4515524992485624
85,0,86,0.0,0.0,2.2859889254822194,0.0,-2.2859889254822194
86,0,87,-0.05561555665131357,0.2487203305576555,-4.389445985917323,-6.622217400129764,-2.2327714142124413
87,0,88,0.0,0.0,0.6132689267297524,0.0,-0.6132689267297524
88,0,89,-0.11123111330262714,0.34236214298047934,0.3288452668695445,0.0,-0.3288452668695445
89,0,90,-0.11123111330262714,0.3423621429804794,3.3944501110928016,0.0,-3.3944501110928016
90,0,91,0.0,0.0,-2.4280026650269875,-6.622217400129764,-4.1942147351027765
91,0,92,0.0,0.0,-6.0818397555694155,-7.719942310213005,-1.6381025546435901
92,0,93,0.0,0.0,-5.73259121314671,-6.622217400129764,-0.8896261869830535
93,0,94,0.0,0.0,-3.28201440616381,-6.622217400129764,-3.340202993965954
94,0,95,0.0,0.0,2.271494355817492,0.0,-2.271494355817492
95,0,96,0.0,0.0,3.1956452070980133,0.0,-3.1956452070980133
96,0,97,0.0,0.0,2.64312953741439,0.0,-2.64312953741439
97,0,98,-0.08185129344764645,0.3660501123904411,-1.4100907714219568,-6.622217400129764,-5.212126628707807
98,0,99,-0.33369333990788136,0.5229668117651137,-4.431368380058952,-7.314699120584546,-2.8833307405255937
99,0,100,-0.05561555665131357,0.2487203305576555,-4.997509738468722,-6.622217400129764,-1.624707661661042
100,0,101,0.0,0.0,-5.6321028530035395,-6.622217400129764,-0.9901145471262245
101,0,102,0.0,0.0,1.214098448653887,0.0,-1.214098448653887
102,0,103,0.0,0.0,-3.7354179150264692,-6.622217400129764,-2.8867994851032948
103,0,104,0.0,0.0,0.6478819365057957,0.0,-0.6478819365057957
104,0,105,0.0,0.0,-6.764418642456253,-7.719942310213005,-0.9555236677567528
105,0,106,-0.11123111330262714,0.34236214298047934,0.38230334283762624,0.0,-0.38230334283762624
106,0,107,0.0,0.0,1.5284009186470704,0.0,-1.5284009186470704
107,0,108,0.0,0.0,1.252132003872345,0.0,-1.252132003872345
108,0,109,0.0,0.0,2.078855498107172,0.0,-2.078855498107172
109,0,110,-0.11123111330262714,0.3423621429804793,3.463666019016344,0.0,-3.463666019016344
110,0,111,-0.05561555665131357,0.2487203305576555,3.1334697574565586,0.0,-3.1334697574565586
111,0,112,0.0,0.0,-3.4263955020746,-6.622217400129764,-3.195821898055164
112,0,113,0.0,0.0,1.5981287447840034,0.0,-1.5981287447840034
113,0,114,-0.05561555665131357,0.2487203305576555,-4.333204316969413,-7.314699120584546,-2.9814948036151336
114,0,115,0.0,0.0,1.240899787373257,0.0,-1.240899787373257
115,1,2,-0.1668466699539407,0.4074924567896079,2.190356752104641,0.0,-2.190356752104641
116,1,3,-0.11123111330262714,0.3423621429804794,2.4046397618792397,0.0,-2.4046397618792397
117,1,4,0.0,0.0,1.7160038418411347,0.0,-1.7160038418411347
118,1,5,0.0,0.0,1.5029834591913813,0.0,-1.5029834591913813
119,1,6,0.0,0.0,4.405448290677462,0.0,-4.405448290677462
120,1,7,-0.1668466699539407,0.40749245678960794,3.78301815992364,0.0,-3.78301815992364
121,1,8,-0.05561555665131357,0.24872033055765547,2.23301403108102,0.0,-2.23301403108102
122,1,9,0.0,0.0,2.502205211159384,0.0,-2.502205211159384
123,1,10,-0.11123111330262714,0.3423621429804793,5.433711348394805,0.0,-5.433711348394805
124,1,11,-0.1930824067502736,0.4817025448727016,4.785628657900346,0.0,-4.785628657900346
125,1,12,0.0,0.0,5.4724093317183575,0.0,-5.4724093317183575
126,1,13,-0.22246222660525428,0.45648285730730587,3.2234759397451116,0.0,-3.2234759397451116
127,1,14,-0.05561555665131357,0.24872033055765547,4.404130502640489,0.0,-4.404130502640489
128,1,15,0.0,0.0,4.281468661372188,0.0,-4.281468661372188
129,1,16,0.0,0.0,3.719865708492705,0.0,-3.719865708492705
130,1,17,0.0,0.0,3.2736746957136993,0.0,-3.2736746957136993
131,1,18,-0.05561555665131357,0.2487203305576555,6.093022465106264,0.0,-6.093022465106264
132,1,19,-0.22246222660525428,0.45648285730730587,3.545232797367807,0.0,-3.545232797367807
133,1,20,-0.05561555665131357,0.2487203305576555,3.122607209645337,0.0,-3.122607209645337
134,1,21,0.0,0.0,2.4127061614861463,0.0,-2.4127061614861463
135,1,22,0.0,0.0,2.813127730076661,0.0,-2.813127730076661
136,1,23,0.0,0.0,2.6949304332814146,0.0,-2.6949304332814146
137,1,24,-0.11123111330262714,0.34236214298047934,3.9767279161846525,0.0,-3.9767279161846525
138,1,25,-0.05561555665131357,0.2487203305576555,1.3232472441208223,0.0,-1.3232472441208223
139,1,26,0.0,0.0,1.9922948870224317,0.0,-1.9922948870224317
140,1,27,0.0,0.0,1.7851193855080738,0.0,-1.7851193855080738
141,1,28,-0.05561555665131357,0.2487203305576555,4.384332448589919,0.0,-4.384332448589919
142,1,29,-0.05561555665131357,0.2487203305576555,4.493900523479035,0.0,-4.493900523479035
143,1,30,0.0,0.0,4.0597951072666145,0.0,-4.0597951072666145
144,1,31,-0.1668466699539407,0.40749245678960794,2.299897178264283,0.0,-2.299897178264283
145,1,32,-0.1668466699539407,0.40749245678960794,2.273966865436307,0.0,-2.273966865436307
146,1,33,0.0,0.0,2.625947319758483,0.0,-2.625947319758483
147,1,34,-0.11123111330262714,0.3423621429804794,3.1217477400239426,0.0,-3.1217477400239426
148,1,35,0.0,0.0,2.4472749104490465,0.0,-2.4472749104490465
149,1,36,-0.05561555665131357,0.2487203305576555,4.631860845254573,0.0,-4.631860845254573
150,1,37,-0.05561555665131357,0.2487203305576555,3.1714606012032895,0.0,-3.1714606012032895
151,1,38,-0.05561555665131357,0.24872033055765547,4.5628004624997605,0.0,-4.5628004624997605
152,1,39,0.0,0.0,4.390898589559862,0.0,-4.390898589559862
153,1,40,-0.1668466699539407,0.4074924567896079,4.853655728885547,0.0,-4.853655728885547
154,1,41,-0.11123111330262714,0.34236214298047934,4.4343731776762105,0.0,-4.4343731776762105
155,1,42,-0.1668466699539407,0.40749245678960794,3.5266928893271343,0.0,-3.5266928893271343
156,1,43,-0.11123111330262714,0.34236214298047946,2.7907141392493338,0.0,-2.7907141392493338
157,1,44,0.0,0.0,3.1441428668913334,0.0,-3.1441428668913334
158,1,45,-0.05561555665131357,0.2487203305576555,2.1984452821181195,0.0,-2.1984452821181195
159,1,46,0.0,0.0,3.7980244506900718,0.0,-3.7980244506900718
